ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
AsyncFetchChildrenHelper;0;6;57;0;3;1;0;4;22;15;1;1;1;0;1;0;0;0;0;0
AsyncMethodDebugInfo;0;1;12;61;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
AsyncNodeProvider;0;10;100;24;20;0;0;1;46;33;4;1;5;0;5;0;0;0;0;1
AsyncShowResult;0;1;11;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AsyncTagger;1;52;240;1;44;0;0;0;111;72;2;1;6;0;0;0;1;0;0;0
AttachableProcess;0;1;14;72;2;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0
AttachableProcessesService;0;2;9;75;5;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
AttachableProcessesServiceImpl;0;29;152;0;1;0;0;4;76;24;1;2;2;0;0;0;0;0;0;0
AttachableProcessImpl;0;1;22;0;2;0;0;2;12;1;0;0;0;0;0;0;0;0;0;0
AttachableProcessInfo;0;29;118;0;32;0;0;8;39;6;0;0;0;0;0;0;0;0;0;0
AttachProcessOptions;0;1;10;54;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptions;0;1;14;72;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsAggregator;0;1;6;0;2;0;1;4;2;1;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsAggregatorFactory;0;1;3;0;1;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsAggregatorFactoryImpl;0;1;12;0;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsAggregatorImpl;0;31;151;0;33;1;0;4;54;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsProvider;0;1;3;62;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsProviderContext;0;1;11;63;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
AttachProgramOptionsProviderFactory;0;1;3;62;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AttachToProcessContext;0;1;14;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
AttachToProcessDlg;0;16;66;1;22;0;0;3;39;28;22;6;19;0;0;0;7;0;0;0
AttachToProcessProcessesCtxMenuCommand;0;1;9;0;2;1;0;3;4;1;0;0;0;0;0;0;0;0;0;0
AttachToProcessVM;0;62;396;0;86;0;0;12;212;0;1;6;6;0;0;0;0;0;0;0
AttachToProcessWindowColumnIds;0;1;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AttachToProgramOptions;0;2;7;46;2;1;0;6;3;0;0;0;0;0;0;0;0;0;0;0
AttributeAppliedToNode;0;114;284;0;124;3;0;5;95;27;2;7;7;0;0;0;0;0;4;0
AttributeInfoHandler;0;1;4;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AttributeInfoRecord;0;1;19;0;2;2;0;5;10;1;0;0;0;0;0;0;0;0;0;0
AttributeRewritePass;0;8;37;0;10;0;0;3;17;1;0;0;0;0;0;0;0;0;0;0
AutomationPeerMemoryLeakWorkaround;0;20;68;11;26;0;0;2;59;17;1;1;1;0;0;0;1;0;0;0
AutosContent;0;1;19;0;1;1;0;8;7;0;0;0;0;0;0;0;0;0;0;0
