ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
ListenerMessage;0;1;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
Listen;0;1;8;46;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
Deafen;0;1;8;46;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
WithListeners;0;1;8;46;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ListenerSupport;0;9;47;39;7;0;0;5;14;0;27;1;18;0;1;0;4;0;0;0
RandomLogic;0;3;11;35;3;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0
RandomPool;1;7;93;48;14;2;0;10;27;36;0;0;0;0;0;0;0;0;0;0
RandomGroup;1;1;48;55;4;2;0;7;15;4;0;0;0;0;0;0;0;0;0;0
ResizablePoolActor;0;4;28;37;4;4;0;4;7;1;0;0;0;0;0;0;0;0;0;0
Resize;0;1;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
ResizablePoolCell;1;10;67;29;11;2;0;14;28;0;1;1;1;0;1;0;0;0;0;0
Resizer;0;3;17;63;5;0;1;18;6;3;0;0;0;0;0;0;0;0;0;0
DefaultResizer;1;36;149;47;40;1;0;10;66;55;14;1;25;0;0;0;10;0;0;0
RoundRobinRoutingLogic;0;3;22;37;3;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
RoundRobinPool;1;7;94;50;14;2;0;10;28;36;0;0;0;0;0;0;0;0;0;0
RoundRobinGroup;1;1;53;54;4;2;0;6;18;4;1;1;1;0;0;0;0;0;0;0
RoutedActorCell;1;17;105;36;27;1;1;20;49;55;2;3;3;0;0;0;2;0;1;0
RoutedActorRef;1;3;25;35;3;4;0;11;6;0;0;0;0;0;0;0;0;0;0;0
NoRoutee;0;2;10;33;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
Routee;0;1;15;55;3;0;6;29;5;3;0;0;0;0;0;0;0;0;0;0
ActorRefRoutee;0;5;25;45;9;1;0;7;15;6;0;0;0;0;0;0;0;0;0;0
ActorSelectionRoutee;0;5;26;44;9;1;0;5;15;0;0;0;0;0;0;0;0;0;0;0
RouterEnvelope;0;1;8;46;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0
Broadcast;0;1;7;36;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SeveralRoutees;0;2;15;37;2;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
RoutingLogic;0;1;4;71;1;0;7;11;1;0;0;0;0;0;0;0;0;0;0;0
Router;0;6;91;42;12;0;0;27;38;3;1;1;1;0;0;0;0;0;0;0
RouterActor;0;10;52;24;11;2;1;19;19;3;0;0;0;0;0;0;0;0;0;0
RouterConfig;1;6;40;58;14;0;4;32;18;28;0;0;0;0;0;0;0;0;0;0
Group;1;8;37;47;13;1;6;14;22;13;0;0;0;0;0;0;0;0;0;0
Pool;1;12;83;43;19;1;8;24;31;21;0;0;0;0;0;0;0;0;0;0
CustomRouterConfig;0;1;13;45;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
FromConfig;1;1;54;58;9;2;0;13;21;45;0;0;0;0;0;0;0;0;0;0
NoRouter;1;1;41;55;5;1;0;13;14;15;0;0;0;0;0;0;0;0;0;0
RouterMessage;0;1;4;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
RouterManagementMessage;0;1;3;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0
GetRoutees;0;1;3;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
Routees;0;1;8;46;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
RemoveRoutee;0;1;8;46;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AddRoutee;0;1;8;46;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
AdjustPoolSize;0;1;8;46;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
RouterPoolActor;1;5;44;26;5;3;1;11;14;1;2;1;1;0;1;0;0;0;0;0
ScatterGatherFirstCompletedRoutingLogic;0;1;12;45;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
ScatterGatherFirstCompletedRoutees;0;3;33;23;4;1;0;2;13;1;2;1;1;0;1;0;0;0;0;0
ScatterGatherFirstCompletedPool;1;7;102;51;14;2;0;10;29;36;0;0;0;0;0;0;0;0;0;0
ScatterGatherFirstCompletedGroup;1;1;62;56;4;2;0;8;19;4;1;1;1;0;0;0;0;0;0;0
SmallestMailboxRoutingLogic;0;9;47;25;11;1;0;4;8;3;0;0;0;0;0;0;0;0;0;0
SmallestMailboxPool;1;7;91;50;14;2;0;10;27;36;0;0;0;0;0;0;0;0;0;0
TailChopping;0;2;20;37;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
TailChoppingRoutee;0;4;47;20;4;1;0;4;18;0;28;2;19;0;4;0;6;0;0;0
TailChoppingPool;0;7;96;52;14;2;0;10;29;36;0;0;0;0;0;0;0;0;0;0
TailChoppingGroup;1;1;62;54;4;2;0;7;16;4;0;0;0;0;0;0;0;0;0;0
ByteArraySerializer;0;3;20;51;4;1;0;2;4;1;0;0;0;0;0;0;0;0;0;0
NewtonSoftJsonSerializerSettings;0;6;39;45;6;0;0;4;19;1;0;0;0;0;0;0;0;0;0;0
NewtonSoftJsonSerializer;1;25;175;23;13;1;0;7;64;51;3;2;6;0;0;0;2;0;0;0
NullSerializer;0;1;18;53;2;1;0;2;3;1;0;0;0;0;0;0;0;0;0;0
Information;0;1;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
Serialization;0;28;186;30;32;0;0;19;70;22;0;0;0;0;0;0;0;0;0;0
Serializer;0;1;19;65;4;0;4;10;11;3;9;2;2;0;0;0;0;0;0;0
SerializerWithStringManifest;0;1;14;66;3;1;0;4;6;1;0;0;0;0;0;0;0;0;0;0
SerializerIdentifierHelper;0;2;14;39;2;0;0;6;9;0;12;2;2;0;0;0;0;0;0;0
AtomicBoolean;0;6;42;40;5;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0
AtomicReference;0;1;37;49;2;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
Base64Encoding;0;1;21;38;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
ByteHelpers;0;2;21;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ConcurrentSet;0;2;84;40;10;0;0;0;38;0;3;3;3;0;0;0;0;0;0;0
ContinuousEnumerator;0;2;30;21;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
ContinuousEnumeratorExtensions;0;1;7;50;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Either;0;4;54;54;8;0;0;0;23;15;3;2;2;0;0;0;0;0;0;0
Right;0;1;18;41;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Left;0;1;18;41;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FastLazy;0;4;42;23;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
Index;0;19;129;35;24;0;0;0;38;0;0;1;1;0;0;0;0;0;0;0
ArrayExtensions;1;9;62;49;16;0;0;0;22;28;0;0;0;0;0;0;0;0;0;0
AtomicCounter;0;1;62;50;11;0;0;3;24;13;0;0;0;0;0;0;0;0;0;0
AtomicCounterLong;0;1;57;51;10;0;1;3;23;3;0;0;0;0;0;0;0;0;0;0
AtomicState;0;11;94;40;20;1;3;5;34;26;7;1;8;0;1;0;1;0;0;0
EmptyReadOnlyCollections;0;1;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
EnumeratorExtensions;0;1;7;46;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Iterator;0;2;23;41;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
ListExtensions;0;2;16;5;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
DictionaryExtensions;0;3;17;50;4;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
Extensions;1;11;92;50;24;0;0;0;31;91;0;0;0;0;0;0;0;0;0;0
ImmutabilityUtils;1;5;40;48;8;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0
InterlockedSpin;0;6;31;40;8;0;0;0;12;3;0;0;0;0;0;0;0;0;0;0
StringBuilderExtensions;0;9;41;33;11;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0
SynchronizationContextManager;0;1;5;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ContextRemover;0;1;25;3;3;0;0;5;6;3;0;0;0;0;0;0;0;0;0;0
TaskEx;0;4;43;42;8;0;0;4;19;0;4;2;2;0;0;0;0;0;0;0
TaskExtensions;0;3;14;36;3;0;0;1;8;0;17;3;3;0;0;0;2;0;0;0
ListPriorityQueue;1;15;83;44;21;0;0;1;28;0;1;1;1;0;0;0;0;0;0;0
Argument;0;1;15;50;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0
CachedMatchCompiler;0;2;42;39;4;0;0;4;21;0;4;2;2;0;0;0;1;0;0;0
CompiledMatchHandlerWithArguments;0;1;12;47;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
LambdaExpressionCompiler;0;1;13;45;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
MatchBuilder;0;14;110;50;23;0;0;3;49;4;0;0;0;0;0;0;0;0;0;0
MatchBuilderSignature;0;16;50;16;20;0;0;3;19;0;1;1;1;0;0;0;0;0;1;0
MatchExpressionBuilder;0;21;198;37;27;0;0;5;76;19;1;2;2;0;0;0;1;0;1;0
MatchExpressionBuilderResult;0;1;12;50;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
PartialActionBuilder;0;3;45;28;3;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
PartialHandlerArgumentsCapture;0;1;9;52;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
PredicateAndHandler;0;2;33;45;3;0;0;7;10;1;0;0;0;0;0;0;0;0;0;0
TypeHandler;0;2;16;51;1;0;0;5;6;0;5;1;1;0;0;0;0;0;0;0
MonotonicClock;0;1;40;45;5;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0
MurmurHash;0;8;135;36;16;0;0;1;43;53;0;0;0;0;0;0;0;0;0;0
BitArrayHelpers;0;2;13;38;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
ExpressionExtensions;0;2;16;23;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
TypeCache;0;1;12;50;2;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
Resolve;0;1;14;57;3;0;1;2;3;3;0;0;0;0;0;0;0;0;0;0
Result;0;4;27;47;7;0;0;0;11;6;0;0;0;0;0;0;0;0;0;0
RuntimeDetector;0;2;14;41;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
StableListPriorityQueue;0;16;100;36;20;0;0;1;26;0;0;1;1;0;0;0;0;0;0;0
StandardOutWriter;0;6;45;23;8;0;0;1;8;3;0;0;0;0;0;0;0;0;0;0
StringFormat;0;2;18;30;3;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
WildcardMatch;0;11;42;14;11;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
Switch;0;7;108;39;16;0;0;2;25;0;0;0;0;0;0;0;0;0;0;0
ThreadLocalRandom;0;1;12;20;0;0;0;4;3;0;7;1;1;0;1;0;0;0;0;0
TokenBucket;0;7;58;37;6;0;1;2;10;0;0;0;0;0;0;0;0;0;0;0
TickTimeTokenBucket;0;1;7;56;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
TypeExtensions;0;3;31;40;5;0;0;1;15;1;0;0;0;0;0;0;0;0;0;0
Vector;0;1;10;37;1;0;0;3;5;0;33;2;5;0;0;0;0;0;0;0
WildcardTree;0;6;51;37;9;0;0;2;22;6;1;1;1;0;0;0;0;0;0;0
SerializableAttribute;0;1;3;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
NonSerializedAttribute;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AutoDown;0;6;58;40;5;3;0;8;23;9;0;0;0;0;0;0;0;0;0;0
AutoDownBase;0;19;91;22;25;2;1;6;35;0;0;0;0;0;0;0;0;0;0;0
AutoDowning;0;2;19;40;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
ClusterExtension;0;1;7;41;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
Cluster;1;17;260;50;36;0;0;35;142;166;4;10;13;0;2;0;5;0;0;0
ClusterJoinFailedException;0;1;6;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ClusterActorRefProvider;1;1;26;42;2;1;0;3;12;1;0;0;0;0;0;0;0;0;0;0
ClusterScope;1;1;13;61;2;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
ClusterDeployer;1;10;58;22;10;2;0;3;23;0;0;0;0;0;0;0;0;0;0;0
ClusterUserAction;0;5;46;45;0;0;0;5;14;1;0;0;0;0;0;0;0;0;0;0
InternalClusterAction;1;21;368;39;0;0;0;11;85;1;0;0;0;0;0;0;0;0;0;0
ClusterDaemon;1;5;68;12;6;3;0;7;39;1;37;9;41;0;8;0;5;0;0;0
ClusterCoreSupervisor;1;2;36;29;3;3;0;4;22;3;29;3;15;0;4;0;0;0;0;0
ClusterCoreDaemon;1;189;1105;21;231;2;0;16;522;0;10;53;127;0;30;0;23;0;1;2
JoinSeedNodeProcess;1;11;57;25;11;2;0;4;29;3;5;3;3;0;2;0;0;0;0;0
FirstSeedNodeProcess;1;9;61;23;8;2;0;4;31;1;1;1;1;0;0;0;0;0;0;0
GossipStats;0;1;64;48;5;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0
OnMemberStatusChangedListener;0;10;72;20;7;3;0;4;23;0;17;3;15;0;0;0;0;0;0;0
VectorClockStats;0;3;24;35;4;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0
ClusterEvent;0;53;518;39;37;0;0;22;155;53;2;9;11;0;0;0;1;0;4;0
ClusterDomainEventPublisher;1;15;94;12;24;3;0;8;65;21;18;13;22;0;4;0;4;0;0;0
ClusterHeartbeatReceiver;0;1;10;33;0;3;0;4;6;0;23;2;3;0;1;0;0;0;0;0
ClusterHeartbeatSender;0;19;192;22;25;3;0;9;89;7;7;11;15;0;0;0;0;0;0;0
ClusterHeartbeatSenderState;1;7;80;44;15;0;0;5;40;34;0;0;0;0;0;0;0;0;0;0
HeartbeatNodeRing;0;16;106;38;11;0;0;5;47;6;19;3;26;0;0;0;8;0;0;0
ClusterReadView;0;5;162;32;4;0;0;10;57;0;38;14;100;0;7;0;4;0;0;2
ClusterRemoteWatcher;0;12;94;26;19;3;0;7;39;2;2;2;2;0;1;0;0;0;0;0
ClusterSettings;0;5;81;55;0;0;0;12;46;0;2;2;2;0;0;0;0;0;0;0
ClusterConfigFactory;0;1;20;31;2;0;0;3;9;1;0;0;0;0;0;0;0;0;0;0
CoordinatedShutdownLeave;0;7;50;13;8;3;0;5;23;0;43;5;38;0;9;0;2;0;0;0
NoDowning;0;1;10;50;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
DowningProvider;0;2;15;37;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
Gossip;1;20;184;47;36;0;0;16;127;64;13;24;29;0;4;0;1;0;1;0
GossipOverview;0;1;19;56;2;0;0;9;9;1;0;0;0;0;0;0;0;0;0;0
GossipEnvelope;0;1;16;57;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
GossipStatus;0;5;31;32;8;0;0;6;14;1;0;0;0;0;0;0;0;0;0;0
Member;1;49;198;40;47;0;0;25;105;75;1;2;2;0;0;0;0;0;2;0
UniqueAddress;1;9;44;45;15;0;0;24;23;6;0;0;0;0;0;0;0;0;0;0
Reachability;0;55;297;35;59;0;0;10;144;52;6;18;20;0;0;0;3;0;1;0
ClusterRouterGroupSettings;1;6;36;49;1;1;0;6;20;0;0;0;0;0;0;0;0;0;0;0
ClusterRouterPoolSettings;1;9;54;36;11;1;0;7;24;3;0;0;0;0;0;0;0;0;0;0
ClusterRouterSettingsBase;0;6;32;47;5;0;2;3;10;1;0;0;0;0;0;0;0;0;0;0
ClusterRouterPool;1;13;99;43;19;2;0;6;33;36;0;0;0;0;0;0;0;0;0;0
ClusterRouterGroup;1;12;83;42;18;2;0;5;28;28;0;0;0;0;0;0;0;0;0;0
ClusterRouterActor;1;22;118;32;25;3;2;7;45;36;2;3;3;0;0;0;1;0;0;0
ClusterRouterGroupActor;1;8;68;29;8;4;0;4;29;3;23;4;21;0;2;0;11;0;0;0
ClusterRouterPoolActor;1;10;81;28;12;4;0;2;28;4;8;5;8;0;1;0;1;0;0;0
ClusterMessageSerializer;0;24;318;4;51;1;0;29;221;354;7;18;26;0;0;0;7;0;4;0
ClusterMessagesReflection;0;1;83;1;0;0;0;28;20;0;0;0;0;0;0;0;0;0;0;0
Join;0;17;123;1;25;0;0;6;41;8;0;1;1;0;0;0;0;0;0;0
Welcome;0;24;137;1;31;0;0;7;42;16;0;1;1;0;0;0;0;0;0;0
GossipEnvelope;0;30;163;1;37;0;0;6;48;16;0;1;1;0;0;0;0;0;0;0
GossipStatus;0;26;155;1;33;0;0;7;51;8;0;1;1;0;0;0;0;0;0;0
Gossip;0;32;209;2;39;0;0;10;78;8;0;1;1;0;0;0;0;0;0;0
GossipOverview;0;10;110;4;19;0;0;7;40;8;0;1;1;0;0;0;0;0;0;0
ObserverReachability;0;20;143;2;29;0;0;7;41;8;0;1;1;0;0;0;0;0;0;0
SubjectReachability;0;24;161;2;33;0;0;6;37;28;0;1;1;0;0;0;0;0;0;0
Member;0;26;184;2;35;0;0;6;46;8;0;1;1;0;0;0;0;0;0;0
VectorClock;0;31;247;3;23;0;0;7;68;8;0;2;2;0;0;0;0;0;0;0
UniqueAddress;0;21;131;1;29;0;0;10;37;16;0;1;1;0;0;0;0;0;0;0
ClusterRouterPool;0;24;137;1;31;0;0;7;42;16;0;1;1;0;0;0;0;0;0;0
Pool;0;24;151;1;33;0;0;6;39;28;0;1;1;0;0;0;0;0;0;0
ClusterRouterPoolSettings;0;30;177;2;39;0;0;6;42;28;0;1;1;0;0;0;0;0;0;0
SplitBrainResolver;0;6;27;0;6;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0
NetworkPartitionContext;0;1;10;41;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0
StaticQuorum;0;3;24;0;4;0;0;2;9;1;4;1;1;0;0;0;0;0;0;0
KeepMajority;0;7;27;3;9;0;0;2;15;3;3;1;1;0;0;0;0;0;0;0
KeepOldest;0;10;39;7;12;0;0;2;17;3;2;1;1;0;0;0;0;0;0;0
KeepReferee;0;3;23;8;4;0;0;2;9;1;4;1;1;0;0;0;0;0;0;0
SplitBrainDecider;0;16;103;0;20;2;0;5;48;7;3;4;4;0;0;0;0;0;0;0
Utils;0;10;70;38;14;0;0;0;28;6;0;0;0;0;0;0;0;0;0;0
VectorClock;1;34;237;42;45;0;0;6;98;92;14;2;41;0;12;0;7;0;1;0
JournalSpec;0;33;230;8;52;3;0;1;166;0;18;30;52;0;2;0;23;0;0;0
JournalPerfSpec;0;2;90;3;9;2;0;1;54;0;26;13;33;0;3;0;8;0;0;0
ResetCounter;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Cmd;0;1;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BenchActor;0;19;77;0;20;3;0;2;22;0;23;4;24;0;16;0;0;0;0;4
PluginSpec;0;2;33;17;5;2;4;4;17;3;0;0;0;0;0;0;0;0;0;0
CurrentEventsByPersistenceIdSpec;0;1;142;0;14;2;0;1;136;71;8;13;13;0;0;0;0;0;0;0
CurrentEventsByTagSpec;0;27;140;1;32;2;0;1;143;15;8;12;13;0;0;0;1;0;0;0
CurrentPersistenceIdsSpec;0;2;75;0;7;2;0;1;55;15;9;2;8;0;0;0;2;0;0;0
EventsByPersistenceIdSpec;0;1;78;0;7;2;0;1;61;19;3;3;3;0;0;0;0;0;0;0
EventsByTagSpec;0;15;73;0;17;2;0;1;74;3;8;7;7;0;0;0;0;0;0;0
PersistenceIdsSpec;0;2;107;0;8;2;0;1;86;21;25;6;37;0;0;0;16;0;0;0
JournalSerializationSpec;0;12;91;0;15;3;0;2;67;0;13;7;14;0;4;0;5;0;0;0
TestJournal;0;10;88;0;0;0;0;1;36;4;0;0;0;0;0;0;0;0;0;0
SnapshotStoreSerializationSpec;0;3;83;0;7;3;0;2;65;0;7;5;7;0;0;0;3;0;0;0
Test;0;6;56;0;0;0;0;1;28;1;0;0;0;0;0;0;0;0;0;0
SnapshotStoreSpec;0;31;181;5;44;3;0;1;136;0;20;14;46;0;8;0;1;0;0;0
AtLeastOnceDeliveryActor;0;3;62;65;11;3;0;5;29;0;0;0;0;0;0;0;0;0;0;0
AtLeastOnceDeliveryReceiveActor;0;3;62;66;11;4;0;5;29;0;0;0;0;0;0;0;0;0;0;0
AtLeastOnceDeliverySnapshot;0;6;31;36;8;0;0;7;14;3;0;0;0;0;0;0;0;0;0;0
UnconfirmedWarning;0;5;21;40;7;0;0;3;12;3;0;0;0;0;0;0;0;0;0;0
UnconfirmedDelivery;0;7;33;36;10;0;0;6;14;3;0;0;0;0;0;0;0;0;0;0
MaxUnconfirmedMessagesExceededException;0;1;17;50;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
AtLeastOnceDeliverySemantic;1;19;172;34;22;0;0;5;72;51;1;3;3;0;0;0;2;0;0;0
StashingHandlerInvocation;0;1;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
AsyncHandlerInvocation;0;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
RecoveryTick;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Eventsourced;0;26;288;45;48;1;2;34;138;360;13;6;44;0;4;0;11;0;0;4
Eventsourced;0;15;93;9;21;1;2;34;33;26;1;1;1;0;0;0;0;0;0;0
EventsourcedState;0;1;13;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
Eventsourced;0;46;353;11;56;1;2;34;111;37;39;13;235;0;11;0;40;0;0;6
PersistentFSM;1;18;96;21;22;4;0;3;31;10;14;3;16;0;0;0;9;0;0;3
SnapshotAfterExtensionProvider;0;1;7;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
SnapshotAfterExtension;0;3;31;3;3;0;0;5;8;1;0;0;0;0;0;0;0;0;0;0
PersistentFSMBase;1;47;376;34;70;3;0;1;137;221;3;4;13;0;1;0;2;0;0;0
CollectionsExtensions;0;2;20;23;3;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
DeleteMessagesSuccess;0;3;18;37;6;0;0;2;9;3;0;0;0;0;0;0;0;0;0;0
DeleteMessagesFailure;0;6;28;39;8;0;0;3;13;3;0;0;0;0;0;0;0;0;0;0
DeleteMessagesTo;0;8;35;38;10;0;0;4;16;3;0;0;0;0;0;0;0;0;0;0
WriteMessages;0;7;33;36;10;0;0;4;13;3;0;0;0;0;0;0;0;0;0;0
WriteMessagesSuccessful;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
WriteMessagesFailed;0;5;20;41;7;0;0;3;12;3;0;0;0;0;0;0;0;0;0;0
WriteMessageSuccess;0;5;27;35;8;0;0;3;11;3;0;0;0;0;0;0;0;0;0;0
WriteMessageRejected;0;8;35;38;10;0;0;3;15;3;0;0;0;0;0;0;0;0;0;0
WriteMessageFailure;0;8;35;38;10;0;0;3;15;3;0;0;0;0;0;0;0;0;0;0
LoopMessageSuccess;0;5;27;35;8;0;0;4;11;3;0;0;0;0;0;0;0;0;0;0
ReplayMessages;0;9;41;39;12;0;0;4;18;3;0;0;0;0;0;0;0;0;0;0
ReplayedMessage;0;4;18;37;7;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
RecoverySuccess;0;3;18;37;6;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
ReplayMessagesFailure;0;4;20;41;6;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
AsyncWriteJournal;1;52;303;28;53;2;2;13;114;60;32;16;145;0;9;0;55;0;0;3
AsyncReplayTimeoutException;0;1;17;41;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
SetStore;0;2;11;47;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
AsyncWriteTarget;0;12;82;46;0;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0
AsyncWriteProxy;0;10;90;41;16;3;0;4;38;1;2;2;2;0;0;0;1;0;0;0
ReplayMediator;0;5;36;28;5;1;0;2;12;0;0;0;0;0;0;0;0;0;0;0
IdentityEventAdapter;0;1;18;25;3;0;0;6;6;3;0;0;0;0;0;0;0;0;0;0
NoopWriteEventAdapter;0;1;21;0;3;0;0;1;5;3;0;0;0;0;0;0;0;0;0;0
NoopReadEventAdapter;0;1;21;0;3;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0
CombinedReadEventAdapter;0;1;23;52;3;0;0;1;9;1;4;1;1;0;0;0;0;0;0;0
IdentityEventAdapters;0;1;11;42;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
EventAdapters;0;20;130;17;29;0;1;6;79;28;23;12;39;0;0;0;13;0;1;0
EmptyEventSequence;0;1;15;34;2;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
EventSequence;0;2;18;33;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
MemoryJournal;0;19;94;39;27;3;1;3;42;34;3;3;3;0;0;0;1;0;0;0
SharedMemoryJournal;0;1;5;37;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PersistencePluginProxy;0;47;289;13;54;1;0;14;124;25;30;3;127;0;8;0;26;0;0;0
PersistencePluginProxyExtension;0;1;11;45;1;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
ReplayFilter;0;39;191;24;43;1;0;4;54;0;8;2;18;0;0;0;0;0;0;0
WriteJournalBase;0;3;32;36;5;1;1;7;24;1;8;2;3;0;2;0;0;0;0;0
PersistenceExtension;1;16;144;36;22;0;0;14;81;43;25;10;48;0;14;0;7;0;0;0
Persistence;0;1;12;50;2;1;0;10;5;1;0;0;0;0;0;0;0;0;0;0
PersistenceSettings;0;4;81;49;0;1;0;7;29;10;0;0;0;0;0;0;0;0;0;0
NonPersistentMessage;0;1;12;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
AtomicWrite;0;16;59;41;15;0;0;9;30;3;3;2;2;0;0;0;1;0;0;0
Persistent;0;21;79;26;28;0;0;3;31;15;0;0;0;0;0;0;0;0;0;0
RecoveryCompleted;0;1;8;27;2;0;0;5;6;1;0;0;0;0;0;0;0;0;0;0
Recovery;0;1;24;60;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
RecoveryTimedOutException;0;1;14;48;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0
DiscardToDeadLetterStrategy;0;1;5;37;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ThrowOverflowExceptionStrategy;0;1;5;37;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ReplyToStrategy;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
