ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
MonoCecilDebugInfoProvider;0;14;74;0;6;0;0;0;28;0;1;1;1;0;0;0;0;0;0;0
AboutPage;1;23;235;6;23;1;0;10;113;28;0;1;1;0;0;0;0;0;1;0
AnalyzerScope;0;36;142;3;40;0;0;17;44;13;2;3;3;0;0;0;3;0;2;0
AttributeAppliedToAnalyzer;0;31;172;1;36;0;0;3;64;13;7;14;14;0;0;0;0;0;0;0
EventImplementsInterfaceAnalyzer;0;9;30;0;11;0;0;3;12;3;6;2;2;0;0;0;4;0;0;0
EventOverriddenByAnalyzer;0;11;31;0;13;0;0;3;11;3;8;2;3;0;0;0;0;0;0;0
MethodImplementsInterfaceAnalyzer;0;9;30;0;11;0;0;3;12;3;6;2;2;0;0;0;4;0;0;0
MethodOverriddenByAnalyzer;0;11;33;0;13;0;0;3;11;3;10;2;4;0;0;0;0;0;0;0
MethodVirtualUsedByAnalyzer;0;26;81;0;29;0;0;4;26;6;1;1;1;0;0;0;0;0;1;0
MethodUsedByAnalyzer;0;33;107;1;38;0;0;4;32;13;0;1;1;0;0;0;0;0;1;0
MethodUsesAnalyzer;0;19;92;1;21;0;0;3;27;4;1;1;1;0;0;0;1;0;0;0
PropertyImplementsInterfaceAnalyzer;0;9;30;0;11;0;0;3;12;3;6;2;2;0;0;0;4;0;0;0
PropertyOverriddenByAnalyzer;0;11;31;0;13;0;0;3;11;3;8;2;3;0;0;0;0;0;0;0
TypeExposedByAnalyzer;0;24;84;0;30;0;0;5;23;6;0;0;0;0;0;0;0;0;0;0
TypeInstantiatedByAnalyzer;0;30;86;1;34;0;0;4;28;10;1;1;1;0;0;0;0;0;1;0
TypeUsedByAnalyzer;0;49;123;0;53;0;0;4;47;10;0;0;0;0;0;0;0;0;0;0
TypeDefinitionUsedVisitor;0;3;23;0;4;1;0;2;6;1;0;0;0;0;0;0;0;0;0;0
AnalyzerContext;0;4;22;21;5;0;0;19;5;1;0;0;0;0;0;0;0;0;0;0
ExportAnalyzerAttribute;0;1;9;0;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0
AnalyzerTreeView;0;18;111;0;21;11;0;12;49;15;0;1;1;0;0;0;1;0;0;0
AnalyzedAccessorTreeNode;0;2;13;0;0;4;0;1;4;0;0;0;0;0;0;0;0;0;0;0
AnalyzedEventTreeNode;0;9;41;6;10;3;0;4;20;1;2;1;1;0;0;0;0;0;0;0
AnalyzedMethodTreeNode;0;3;24;0;3;3;1;5;11;0;4;1;1;0;0;0;0;0;0;0
AnalyzedPropertyTreeNode;0;5;28;9;5;3;0;4;15;0;3;1;1;0;0;0;0;0;0;0
AnalyzedModuleTreeNode;0;3;22;0;3;3;0;3;9;0;4;1;1;0;0;0;0;0;0;0
AnalyzedTypeTreeNode;0;3;22;0;3;3;0;4;11;0;4;1;1;0;0;0;0;0;0;0
App;1;15;123;4;16;2;0;32;53;13;10;1;15;0;0;0;5;0;1;1
AssemblyList;1;5;88;24;10;0;0;21;38;0;1;1;1;0;0;0;0;0;0;0
AssemblyListManager;0;14;94;6;18;0;0;5;47;3;2;2;2;0;0;0;0;0;0;0
TextMarkerService;0;36;179;2;43;2;0;3;79;0;6;1;13;0;0;0;8;0;0;0
TextMarker;0;9;92;0;4;1;0;2;15;1;0;0;0;0;0;0;0;0;0;0
CheckForUpdatesCommand;0;1;8;0;1;1;0;5;5;0;0;0;0;0;0;0;0;0;0;0
BrowseBackCommand;0;1;8;0;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
BrowseForwardCommand;0;1;8;0;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
CommandLineArguments;0;11;35;2;0;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0
DisassembleAllCommand;0;4;38;0;5;1;0;8;31;1;59;3;55;0;0;0;28;0;0;2
ExitCommand;0;1;8;0;1;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0
CommandWrapper;0;2;29;0;4;0;6;9;6;0;0;0;0;0;0;0;0;0;0;0
ILSpyCommands;0;1;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
OpenListCommand;0;2;11;0;2;1;0;5;7;0;0;0;0;0;0;0;0;0;0;0
Pdb2XmlCommand;0;6;31;0;8;1;0;9;20;1;45;4;26;0;0;0;22;0;1;0
Pdb2XmlCommandContextMenuEntry;0;4;15;0;6;0;0;5;7;3;6;1;1;0;0;0;1;0;0;0
RemoveAssembliesWithLoadErrors;0;6;17;0;7;1;0;8;11;1;5;1;1;0;0;0;0;0;0;0
ShowCFGContextMenuEntry;0;4;22;0;6;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0
ShowDebugSteps;0;1;8;0;1;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0
SortAssemblyListCommand;0;1;14;0;2;1;0;7;10;1;0;0;0;0;0;0;0;0;0;0
CollapseAllCommand;0;3;19;0;3;1;0;5;9;0;0;0;0;0;0;0;0;0;0;0
BoolToVisibilityConverter;0;5;17;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CustomDialog;0;10;109;14;7;6;0;1;30;1;0;0;0;0;0;0;0;0;0;0
GridViewColumnAutoSize;0;10;54;3;13;0;0;2;18;4;1;1;1;0;0;0;1;0;0;0
ControlColor;0;5;28;17;4;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0
ResourceObjectTable;0;4;31;3;6;8;0;0;10;3;0;0;0;0;0;0;0;0;0;0
DockedPane;0;7;42;0;9;6;0;2;17;3;0;0;0;0;0;0;0;0;0;0
DecompileAllCommand;0;4;38;0;5;1;0;8;28;1;59;3;55;0;0;0;28;0;0;2
Decompile100TimesCommand;0;3;25;0;3;1;0;9;18;0;53;3;29;0;0;0;24;0;0;0
ExportToolbarCommandAttribute;0;1;14;0;0;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0
ExportMainMenuCommandAttribute;0;1;20;0;0;2;0;19;1;0;0;0;0;0;0;0;0;0;0;0
ExtensionMethods;0;5;37;15;4;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0
SearchBox;0;11;97;0;17;8;0;3;38;17;0;0;0;0;0;0;0;0;0;0
SortableGridViewColumn;0;25;146;0;34;3;0;4;55;37;0;0;0;0;0;0;0;0;0;0
ColumnSortDirectionToVisibilityConverter;0;2;11;0;3;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
CreateListDialog;0;2;25;0;3;8;0;1;6;0;0;0;0;0;0;0;0;0;0;0
PortableDebugInfoProvider;0;9;64;0;10;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0
DebugSteps;0;13;117;0;22;8;0;8;29;19;6;2;8;0;5;0;0;0;0;2
ILSpyTraceListener;0;9;71;11;12;3;0;1;33;1;4;3;3;0;0;0;2;0;0;1
AssertionFailedException;0;1;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
DecompilationOptions;0;3;39;40;2;0;0;35;11;0;0;0;0;0;0;0;0;0;0;0
ExtensionMethods;0;22;102;17;33;0;0;2;38;15;0;0;0;0;0;0;0;0;0;0
FilterSettings;0;10;104;18;6;0;0;19;35;6;0;1;1;0;0;0;0;0;0;0
Fusion;0;2;24;22;4;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0
GacInterop;0;12;58;35;14;0;0;4;25;3;0;0;0;0;0;0;0;0;0;0
GuessFileType;0;23;100;11;24;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0
TextViewContext;0;6;28;46;6;0;0;17;7;0;0;0;0;0;0;0;0;0;0;0
ExportContextMenuEntryAttribute;0;1;15;6;0;2;0;12;1;0;0;0;0;0;0;0;0;0;0;0
ContextMenuProvider;0;12;99;10;17;0;0;10;36;10;1;2;2;0;0;0;0;0;0;0
CSharpILMixedLanguage;0;12;111;4;3;2;0;3;55;17;1;2;2;0;1;0;0;0;0;0
CSharpLanguage;0;99;532;3;103;1;0;12;294;341;3;4;18;0;0;0;1;0;0;0
LATextReader;0;4;35;0;7;2;0;1;13;0;0;0;0;0;0;0;0;0;0;0
Literal;0;1;22;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
AbstractLexer;0;35;191;14;51;0;1;3;53;78;0;0;0;0;0;0;0;0;0;0
Lexer;0;126;506;6;133;1;0;3;200;18;0;0;0;0;0;0;0;0;0;0
CSharpHighlightingTokenWriter;0;85;388;1;92;2;0;0;71;0;0;0;0;0;0;0;0;0;0;0
ILSpySettings;0;10;93;16;12;0;0;14;44;11;0;0;0;0;0;0;0;0;0;0
SmartTextOutputExtensions;0;2;27;10;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
Images;1;32;257;1;5;0;0;34;117;24;0;0;0;0;0;0;0;0;0;0
ILAstLanguage;0;8;95;1;4;1;0;8;49;3;0;0;0;0;0;0;0;0;0;0
ILLanguage;0;11;117;7;18;1;1;6;63;28;0;1;1;0;0;0;0;0;0;0
Language;0;68;405;7;67;0;3;54;215;436;0;0;0;0;0;0;0;0;0;0
Languages;0;1;24;29;2;0;0;7;16;1;7;2;2;0;0;0;0;0;0;0
DecompilerSettingsPanel;0;14;86;0;21;8;0;6;36;28;2;2;2;0;0;0;0;0;2;0
DecompilerSettings;0;4;26;0;4;0;0;2;16;1;13;4;4;0;0;0;0;0;0;0
CSharpDecompilerSetting;0;8;32;0;6;0;0;3;14;1;0;0;0;0;0;0;0;0;0;0
Resources;0;2;1046;37;0;0;0;45;206;0;0;0;0;0;0;0;0;0;0;0
LiteralSearchStrategy;0;67;199;0;64;1;0;5;55;1;0;0;0;0;0;0;0;0;0;0
LoadedAssembly;1;23;151;6;21;0;0;34;53;22;0;0;0;0;0;0;0;0;0;0
LoadedAssemblyExtensions;0;4;33;21;8;0;0;1;19;10;0;0;0;0;0;0;0;0;0;0
LoadedNugetPackage;0;6;43;0;6;0;0;3;22;1;0;0;0;0;0;0;0;0;0;0
Entry;0;3;29;0;3;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0
MemberSearchStrategy;0;35;75;0;35;1;0;3;35;0;0;0;0;0;0;0;0;0;0;0
MetadataTokenSearchStrategy;0;24;58;0;23;1;0;3;22;0;0;0;0;0;0;0;0;0;0;0
NativeMethods;0;16;92;17;25;0;0;3;32;16;0;0;0;0;0;0;0;0;0;0
NavigationHistory;0;3;58;1;8;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
NavigationState;0;1;19;5;1;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0
OpenCommand;0;1;9;0;0;1;0;4;6;0;0;0;0;0;0;0;0;0;0;0
OpenFromGacCommand;0;2;11;0;2;1;0;5;7;0;0;0;0;0;0;0;0;0;0;0
NugetPackageBrowserDialog;0;3;39;0;5;8;0;3;13;3;0;0;0;0;0;0;0;0;0;0
OpenFromGacDialog;0;10;126;0;15;8;0;3;56;32;8;12;12;0;3;0;3;0;0;0
ResourceStringTable;0;4;31;3;6;8;0;0;10;3;0;0;0;0;0;0;0;0;0;0
OpenListDialog;0;16;155;0;24;8;0;7;83;6;6;1;11;0;2;0;2;0;0;0
DisplaySettings;0;16;176;0;4;0;0;8;21;1;0;0;0;0;0;0;0;0;0;0
DisplaySettingsPanel;0;11;116;0;15;8;0;10;64;21;6;1;8;0;1;0;2;0;0;0
FontSizeConverter;0;4;19;0;5;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
MiscSettings;0;4;35;14;3;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
MiscSettingsPanel;0;2;39;2;4;8;0;4;20;3;0;0;0;0;0;0;0;0;0;0
OptionsDialog;0;5;33;8;3;8;0;4;15;0;2;1;1;0;0;0;0;0;0;0
ExportOptionPageAttribute;0;1;9;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ShowOptionsCommand;0;2;12;0;2;1;0;5;8;0;0;0;0;0;0;0;0;0;0;0
RefreshCommand;0;1;9;0;0;1;0;4;6;0;0;0;0;0;0;0;0;0;0;0
SaveCommand;0;1;8;0;0;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
SearchPane;0;56;280;2;45;8;0;18;122;108;4;1;14;0;2;0;4;0;0;0
SearchResult;0;3;22;0;1;0;0;8;4;1;0;0;0;0;0;0;0;0;0;0
ShowSearchCommand;0;1;12;0;0;1;0;4;11;0;0;0;0;0;0;0;0;0;0;0
SimpleCommand;0;1;13;0;2;0;16;16;2;1;0;0;0;0;0;0;0;0;0;0
AbstractSearchStrategy;0;58;184;4;62;0;3;12;59;39;0;0;0;0;0;0;0;0;0;0
TaskHelper;0;21;141;12;36;0;0;4;92;26;20;10;36;0;0;0;7;0;0;1
CopyContextMenuEntry;0;2;16;0;4;0;0;4;6;1;0;0;0;0;0;0;0;0;0;0
SelectAllContextMenuEntry;0;1;16;0;3;0;0;4;6;3;0;0;0;0;0;0;0;0;0;0
ToggleAllContextMenuEntry;0;7;30;0;9;0;0;4;5;3;0;0;0;0;0;0;0;0;0;0
ToggleContextMenuEntry;0;8;33;8;10;0;0;4;11;3;0;0;0;0;0;0;0;0;0;0
XmlDocRenderer;0;21;99;0;25;0;0;1;53;0;0;0;0;0;0;0;0;0;0;0
AnalyzeCommand;0;20;56;0;25;1;0;9;21;4;6;4;4;0;0;0;0;0;0;0
AssignedByFieldAccessAnalyzer;0;1;5;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ReadByFieldAccessAnalyzer;0;1;5;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
FieldAccessAnalyzer;0;36;120;2;40;0;2;5;32;8;0;1;1;0;0;0;0;0;1;0
AnalyzedFieldTreeNode;0;3;22;0;3;3;0;4;11;0;4;1;1;0;0;0;0;0;0;0
AnalyzerEntityTreeNode;0;4;22;4;5;2;6;10;6;1;0;0;0;0;0;0;0;0;0;0
AnalyzerSearchTreeNode;0;18;92;1;21;2;0;8;30;4;0;0;0;0;0;0;0;0;0;0
AnalyzerTreeNode;0;6;35;7;8;1;2;7;10;10;0;0;0;0;0;0;0;0;0;0
RemoveAnalyzeContextMenuEntry;0;6;22;0;8;0;0;3;5;3;4;1;1;0;0;0;0;0;0;0
BaseTypesEntryNode;0;8;71;0;9;2;0;7;37;0;0;0;0;0;0;0;0;0;0;0
CopyFullyQualifiedNameContextMenuEntry;0;5;19;0;8;0;0;3;8;6;0;0;0;0;0;0;0;0;0;0
DerivedTypesEntryNode;0;10;61;1;11;2;0;11;21;0;3;2;2;0;0;0;0;0;0;0
GeneratePdbContextMenuEntry;0;11;52;0;14;0;0;9;36;6;44;3;41;0;0;0;34;0;0;0
GeneratePdbMainMenuEntry;0;8;16;0;9;1;0;7;8;1;0;0;0;0;0;0;0;0;0;0
NaturalStringComparer;0;1;10;0;2;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0
CursorResourceNodeFactory;0;5;22;0;6;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
CursorResourceEntryNode;0;3;42;6;3;3;0;5;16;0;2;1;1;0;0;0;1;0;0;0
IconResourceNodeFactory;0;5;22;0;6;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0
IconResourceEntryNode;0;3;35;0;4;3;0;5;14;1;2;1;1;0;0;0;0;0;0;0
ImageListResourceEntryNodeFactory;0;2;14;0;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ImageListResourceEntryNode;0;3;34;0;4;2;0;5;8;1;0;0;0;0;0;0;0;0;0;0
ImageResourceNodeFactory;0;6;28;0;7;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0
ImageResourceEntryNode;0;2;32;0;2;3;0;5;12;0;3;1;1;0;0;0;1;0;0;0
ResourceEntryNode;0;7;55;0;7;2;5;14;19;1;0;0;0;0;0;0;0;0;0;0
ResourcesFileTreeNodeFactory;0;2;15;0;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
ResourcesFileTreeNode;0;21;119;3;24;3;0;10;46;4;0;1;1;0;0;0;0;0;0;0
ResourceTreeNode;0;14;83;0;17;2;1;14;33;8;0;0;0;0;0;0;0;0;0;0
XamlResourceNodeFactory;0;3;15;0;4;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
XamlResourceEntryNode;0;3;30;3;3;3;0;3;14;0;52;3;33;0;6;0;13;0;0;4
XmlResourceNodeFactory;0;5;23;0;6;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
XmlResourceEntryNode;0;6;47;2;3;3;0;4;17;0;42;3;35;0;6;0;13;0;0;4
SearchMsdnContextMenuEntry;0;34;78;1;38;0;0;11;19;10;7;1;6;0;0;0;0;0;0;0
TypeExtensionMethodsAnalyzer;0;10;27;0;12;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0
MainWindow;1;84;552;3;120;8;0;57;225;533;2;12;12;0;0;0;5;0;0;0
SessionSettings;0;11;91;3;14;0;0;3;76;15;3;3;3;0;0;0;0;0;0;0
CaretHighlightAdorner;0;1;35;0;2;6;0;3;29;1;0;0;0;0;0;0;0;0;0;0
DecompilerTextView;0;85;621;10;119;8;0;47;284;291;4;7;26;0;5;0;6;0;0;1
DecompilerTextViewState;0;4;20;0;5;0;0;6;11;0;25;7;7;0;0;0;2;0;0;0
OutputLengthExceededException;0;1;15;6;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
ReferenceElementGenerator;0;9;40;14;9;1;0;3;14;3;0;0;0;0;0;0;0;0;0;0
VisualLineReferenceText;0;2;19;26;3;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0
ReferenceSegment;0;1;6;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
DefinitionLookup;0;2;16;0;3;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
AvalonEditTextOutput;0;16;202;12;33;0;0;18;99;35;0;0;0;0;0;0;0;0;0;0
UIElementGenerator;0;6;30;23;8;1;0;1;9;1;0;0;0;0;0;0;0;0;0;0
AssemblyListTreeNode;0;58;235;8;71;2;0;23;104;60;6;17;17;0;1;0;2;0;0;0
AssemblyReferenceTreeNode;0;13;67;1;14;2;0;7;27;0;0;0;0;0;0;0;0;0;0;0
AssemblyTreeNode;1;22;164;4;30;2;0;24;61;44;2;4;4;0;0;0;0;0;0;0
RemoveAssembly;0;2;18;0;4;0;0;2;5;3;5;1;1;0;0;0;0;0;0;0
BaseTypesTreeNode;0;5;41;0;7;2;0;6;16;3;0;0;0;0;0;0;0;0;0;0
DerivedTypesTreeNode;0;7;57;3;11;2;0;10;29;8;3;2;2;0;0;0;0;0;0;0
EventTreeNode;1;18;82;0;13;2;0;9;26;6;0;0;0;0;0;0;0;0;0;0
FieldTreeNode;1;12;63;0;14;2;0;9;21;4;0;0;0;0;0;0;0;0;0;0
ILSpyTreeNode;0;21;126;11;25;1;19;42;29;28;1;2;2;0;0;0;0;0;0;0
MethodTreeNode;1;29;104;0;30;2;0;9;36;8;0;0;0;0;0;0;0;0;0;0
ModuleReferenceTreeNode;0;7;47;0;5;2;0;7;19;0;0;0;0;0;0;0;0;0;0;0
NamespaceTreeNode;0;4;30;0;3;2;0;8;9;0;3;1;1;0;0;0;0;0;0;0
PropertyTreeNode;1;23;117;4;21;2;0;10;29;11;0;0;0;0;0;0;0;0;0;0
ReferenceFolderTreeNode;0;4;37;2;5;2;0;9;20;0;5;2;2;0;0;0;2;0;0;0
ResourceListTreeNode;0;4;38;0;6;2;0;10;12;3;2;1;1;0;0;0;0;0;0;0
ThreadingSupport;1;10;99;8;12;0;0;8;34;0;0;0;0;0;0;0;0;0;1;0
TypeTreeNode;0;31;113;0;34;2;0;16;44;13;4;5;5;0;0;0;0;0;0;0
ResourceObjectTable;0;4;52;5;6;8;0;0;8;1;0;0;0;0;0;0;0;0;0;0
ResourceStringTable;0;4;52;5;6;8;0;0;8;1;0;0;0;0;0;0;0;0;0;0
CreateListDialog;0;4;52;5;5;8;0;1;6;0;0;0;0;0;0;0;0;0;0;0
DebugSteps;0;6;62;4;7;8;0;8;9;0;0;0;0;0;0;0;0;0;0;0
OpenFromGacDialog;0;7;86;3;9;8;0;3;9;1;0;0;0;0;0;0;0;0;0;0
OpenListDialog;0;8;98;2;10;8;0;7;13;1;0;0;0;0;0;0;0;0;0;0
NugetPackageBrowserDialog;0;3;40;6;4;8;0;3;5;0;0;0;0;0;0;0;0;0;0;0
DecompilerSettingsPanel;0;3;50;5;5;8;0;6;8;0;0;0;0;0;0;0;0;0;0;0
DisplaySettingsPanel;0;5;60;4;6;8;0;10;6;0;0;0;0;0;0;0;0;0;0;0
MiscSettingsPanel;0;2;25;10;3;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0
OptionsDialog;0;4;48;5;5;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0
SearchPane;0;7;86;3;9;8;0;18;9;1;0;0;0;0;0;0;0;0;0;0
DecompilerTextView;0;7;66;4;8;8;0;47;5;0;0;0;0;0;0;0;0;0;0;0
App;0;2;28;17;3;2;0;32;8;1;0;0;0;0;0;0;0;0;0;0
GeneratedInternalTypeHelper;0;1;24;38;5;1;0;0;11;6;0;0;0;0;0;0;0;0;0;0
CollapsedWhenFalse;0;2;16;0;4;1;0;2;5;3;0;0;0;0;0;0;0;0;0;0
EditTextBox;0;6;49;12;9;8;0;4;17;6;0;0;0;0;0;0;0;0;0;0
ExtensionMethods;0;3;20;0;5;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0
GeneralAdorner;0;5;50;0;5;6;0;1;14;0;0;0;0;0;0;0;0;0;0;0
InsertMarker;0;1;8;0;0;6;0;3;3;0;0;0;0;0;0;0;0;0;0;0
LinesRenderer;1;8;37;0;8;5;0;4;15;0;0;0;0;0;0;0;0;0;0;0
SharpTreeNode;0;62;311;14;80;0;0;14;103;0;0;0;0;0;0;0;0;0;0;0
SharpGridView;0;1;16;0;0;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0
SharpTreeNode;0;74;441;20;90;0;0;14;124;445;2;11;11;0;6;0;0;0;0;0
SharpTreeNodeCollection;1;11;139;0;25;0;0;4;66;27;0;0;0;0;0;0;0;0;0;0
SharpTreeNodeView;1;19;115;0;26;6;0;9;35;28;0;0;0;0;0;0;0;0;0;0
SharpTreeView;1;83;502;2;120;10;0;15;181;667;0;5;5;0;0;0;2;0;2;0
SharpTreeViewAutomationPeer;0;1;10;9;1;4;0;1;2;0;0;0;0;0;0;0;0;0;0;0
SharpTreeViewItem;0;15;94;4;23;9;0;9;30;32;0;0;0;0;0;0;0;0;0;0
SharpTreeViewTextSearch;0;27;116;0;32;2;0;4;39;7;0;1;1;0;0;0;0;0;0;0
SharpTreeViewItemAutomationPeer;0;13;57;0;14;4;0;3;9;15;0;0;0;0;0;0;0;0;0;0
TreeFlattener;0;17;115;3;24;0;0;5;36;70;0;0;0;0;0;0;0;0;0;0
TreeTraversal;0;5;29;29;6;0;0;1;16;0;0;0;0;0;0;0;0;0;1;0
LdTokenAnnotation;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AnnotationExtensions;0;9;105;20;26;0;0;10;46;30;0;0;0;0;0;0;0;0;0;0
ILVariableResolveResult;0;1;12;0;0;1;0;7;3;0;0;0;0;0;0;0;0;0;0;0
ForeachAnnotation;0;1;12;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ImplicitReturnAnnotation;0;1;8;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
RequiredNamespaceCollector;0;66;294;0;75;0;0;11;118;24;0;0;0;0;0;0;0;0;0;0
SequencePointBuilder;0;29;238;13;48;1;0;29;127;163;1;3;3;0;2;0;0;0;0;0
AstNode;0;133;698;18;177;1;34;186;216;506;0;0;0;0;0;0;0;0;0;0
AstNodeCollection;0;32;160;11;47;0;0;4;48;43;0;0;0;0;0;0;0;0;0;0
AstType;0;13;142;27;22;2;5;83;51;72;0;0;0;0;0;0;0;0;0;0
ComposedType;0;23;145;6;25;3;0;19;66;21;0;0;0;0;0;0;0;0;0;0
ArraySpecifier;0;4;56;0;6;2;0;14;19;3;0;0;0;0;0;0;0;0;0;0
CSharpModifierToken;0;62;175;2;66;3;0;11;14;4;0;0;0;0;0;0;0;0;0;0
CSharpTokenNode;0;5;79;0;7;2;1;112;19;3;0;0;0;0;0;0;0;0;0;0
CSharpUtil;0;38;112;17;45;0;0;12;40;16;0;0;0;0;0;0;0;0;0;0
DepthFirstAstVisitor;0;2;510;1;127;0;9;134;251;7875;0;0;0;0;0;0;0;0;0;0
DocumentationReference;0;12;82;24;15;2;0;11;25;1;0;0;0;0;0;0;0;0;0;0
ErrorNode;0;1;43;0;5;2;0;5;10;3;0;0;0;0;0;0;0;0;0;0
AnonymousMethodExpression;0;8;65;1;8;3;0;16;24;1;0;0;0;0;0;0;0;0;0;0
AnonymousTypeCreateExpression;0;3;45;0;5;3;0;11;17;1;0;0;0;0;0;0;0;0;0;0
ArrayCreateExpression;0;5;43;8;8;3;0;18;21;1;0;0;0;0;0;0;0;0;0;0
ArrayInitializerExpression;1;4;121;6;6;3;0;21;38;0;0;0;0;0;0;0;0;0;0;0
AsExpression;0;3;40;0;6;3;0;14;19;1;0;0;0;0;0;0;0;0;0;0
AssignmentExpression;0;55;180;2;62;3;0;19;36;3;0;0;0;0;0;0;0;0;0;0
BaseReferenceExpression;0;1;34;0;4;3;0;12;8;1;0;0;0;0;0;0;0;0;0;0
BinaryOperatorExpression;0;48;156;0;53;3;0;19;42;4;0;0;0;0;0;0;0;0;0;0
CastExpression;0;3;42;0;6;3;0;16;19;1;0;0;0;0;0;0;0;0;0;0
CheckedExpression;0;2;41;0;5;3;0;12;17;1;0;0;0;0;0;0;0;0;0;0
ConditionalExpression;0;4;52;0;7;3;0;13;26;1;0;0;0;0;0;0;0;0;0;0
DefaultValueExpression;0;2;41;0;5;3;0;13;17;1;0;0;0;0;0;0;0;0;0;0
DirectionExpression;0;6;51;0;6;3;0;14;19;1;0;0;0;0;0;0;0;0;0;0
ErrorExpression;0;1;42;0;4;3;0;8;11;1;0;0;0;0;0;0;0;0;0;0
Expression;0;4;82;0;3;2;40;104;26;4;1;1;1;0;0;0;0;0;0;0
IdentifierExpression;1;3;50;5;6;3;0;23;20;1;0;0;0;0;0;0;0;0;0;0
IndexerExpression;0;5;48;0;6;3;0;14;19;1;0;0;0;0;0;0;0;0;0;0
InterpolatedStringExpression;0;3;28;0;6;3;0;10;12;1;0;0;0;0;0;0;0;0;0;0
InterpolatedStringContent;0;2;32;0;0;2;2;7;9;1;0;0;0;0;0;0;0;0;0;0
Interpolation;0;2;41;0;5;3;0;13;16;1;0;0;0;0;0;0;0;0;0;0
InterpolatedStringText;0;2;28;0;5;3;0;8;9;1;0;0;0;0;0;0;0;0;0;0
InvocationExpression;0;5;48;0;6;3;0;24;19;1;0;0;0;0;0;0;0;0;0;0
IsExpression;0;3;40;0;6;3;0;14;19;1;0;0;0;0;0;0;0;0;0;0
LambdaExpression;0;4;43;0;7;3;0;19;18;1;0;0;0;0;0;0;0;0;0;0
MemberReferenceExpression;1;6;72;0;7;3;0;24;26;1;0;0;0;0;0;0;0;0;0;0
NamedArgumentExpression;1;3;51;0;6;3;0;13;19;1;0;0;0;0;0;0;0;0;0;0
NamedExpression;1;3;51;0;6;3;0;14;19;1;0;0;0;0;0;0;0;0;0;0
NullReferenceExpression;0;1;43;0;5;3;0;12;12;3;0;0;0;0;0;0;0;0;0;0
