ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
EndpointConfig;0;1;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
CertificateConfig;0;1;17;10;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
ConnectionDispatcher;0;6;83;6;9;0;0;5;28;2;0;0;0;0;0;0;0;0;0;0
ConnectionLogScope;0;4;43;0;5;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0
Bitshifter;0;2;34;8;6;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0
InputFlowControl;0;8;79;11;11;0;0;6;14;0;0;0;0;0;0;0;0;0;0;0
OutputFlowControl;0;8;50;7;9;0;0;6;19;0;0;0;0;0;0;0;0;0;0;0
OutputFlowControlAwaitable;0;4;29;0;8;0;0;5;15;4;3;1;1;0;0;0;0;0;0;0
StreamInputFlowControl;0;6;61;11;10;0;0;3;20;0;0;0;0;0;0;0;0;0;0;0
StreamOutputFlowControl;0;8;60;11;11;0;0;5;18;0;0;0;0;0;0;0;0;0;0;0
DynamicTable;0;8;69;5;8;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0
HPackDecoder;0;49;337;9;57;0;0;7;69;0;0;0;0;0;0;0;0;0;0;0
HPackDecodingException;0;1;11;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
HPackEncoder;0;18;117;1;24;0;0;5;28;8;0;0;0;0;0;0;0;0;0;0
HPackEncodingException;0;1;11;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
Huffman;0;16;351;12;18;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0
HuffmanDecodingException;0;1;7;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
IntegerDecoder;0;7;41;21;9;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
IntegerEncoder;0;7;45;0;8;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0
StaticTable;0;1;87;0;1;0;0;4;68;0;0;0;0;0;0;0;0;0;0;0
StatusCodes;0;64;201;0;65;0;0;1;68;1;0;0;0;0;0;0;0;0;0;0
Http2Connection;0;159;956;12;192;0;0;22;317;284;0;1;1;0;0;0;0;0;0;0
Http2ConnectionErrorException;0;1;9;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;16;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;7;34;5;8;0;0;5;3;1;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;3;21;0;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;14;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;3;24;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;16;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;15;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;12;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;16;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2Frame;0;1;12;0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Http2FrameReader;0;26;136;21;30;0;0;5;37;6;0;0;0;0;0;0;0;0;0;0
Http2FrameWriter;0;42;438;8;66;0;0;19;137;0;0;0;0;0;0;0;0;0;0;0
Http2MessageBody;0;9;112;14;20;1;0;4;37;0;0;0;0;0;0;0;0;0;0;0
Http2OutputProducer;0;28;274;9;48;0;0;7;70;6;0;0;0;0;0;0;0;0;0;0
Http2PeerSettings;0;21;95;5;22;0;0;5;18;0;0;0;0;0;0;0;0;0;0;0
Http2SettingsParameterOutOfRangeException;0;1;9;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Http2Stream;0;41;336;19;61;1;1;27;121;165;0;0;0;0;0;0;0;0;0;0
Http2Stream;0;7;60;3;5;1;1;27;12;1;0;0;0;0;0;0;0;0;0;0
Http2StreamContext;0;1;10;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
Http2StreamErrorException;0;1;11;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Http2Stream;0;1;12;7;1;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0
HttpConnection;0;44;229;8;51;0;0;10;63;0;1;3;3;0;0;0;0;0;0;0
HttpConnectionContext;0;1;13;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0
BufferExtensions;0;24;214;10;32;0;0;0;28;20;0;0;0;0;0;0;0;0;0;0
ChunkWriter;0;19;123;8;22;0;0;1;11;6;0;0;0;0;0;0;0;0;0;0
DateHeaderValueManager;0;1;28;26;3;0;0;3;10;1;0;0;0;0;0;0;0;0;0;0
Http1ChunkedEncodingMessageBody;0;54;427;4;75;2;0;5;110;96;0;0;0;0;0;0;0;0;0;0
Http1Connection;0;70;483;15;95;1;0;21;120;257;0;0;0;0;0;0;0;0;0;0
Http1Connection;0;1;14;0;0;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0
Http1ContentLengthMessageBody;0;25;195;5;37;2;0;3;58;14;0;0;0;0;0;0;0;0;0;0
Http1MessageBody;0;25;135;14;31;1;3;11;38;15;0;0;0;0;0;0;0;0;0;0
Http1OutputProducer;0;57;528;8;86;0;0;8;143;154;0;0;0;0;0;0;0;0;0;0
Http1UpgradeMessageBody;0;3;62;3;13;2;0;2;23;0;0;0;0;0;0;0;0;0;0;0
HttpHeaders;0;83;392;0;113;0;6;7;102;498;0;2;2;0;0;0;0;0;0;0
HttpRequestHeaders;0;1288;6471;0;1142;1;0;9;703;0;0;0;0;0;0;0;0;0;0;0
HttpResponseHeaders;0;921;5027;2;821;1;0;7;408;0;0;0;0;0;0;0;0;0;0;0
HttpResponseTrailers;0;37;226;0;37;1;0;7;31;0;0;0;0;0;0;0;0;0;0;0
HttpParser;0;61;315;14;72;0;0;5;74;17;0;0;0;0;0;0;0;0;0;0
HttpProtocol;0;182;1188;7;244;0;4;26;315;2568;0;1;1;0;0;0;0;0;0;0
HttpProtocol;0;14;266;1;12;0;4;26;39;21;3;2;10;0;0;0;0;0;0;0
HttpProtocol;0;163;791;0;110;0;4;26;54;0;0;0;0;0;0;0;0;0;0;0
HttpRequestHeaders;0;10;110;7;17;1;0;9;29;37;0;0;0;0;0;0;0;0;0;0
HttpRequestPipeReader;0;6;92;6;16;1;0;4;34;0;0;0;0;0;0;0;0;0;0;0
HttpRequestStream;0;17;178;1;32;2;0;4;61;89;8;2;17;0;0;0;3;0;0;0
HttpResponseHeaders;0;8;92;2;13;1;0;7;26;34;0;0;0;0;0;0;0;0;0;0
HttpResponsePipeWriter;0;5;85;5;16;1;0;4;33;12;0;0;0;0;0;0;0;0;0;0
HttpResponseStream;0;6;103;0;18;2;0;4;50;51;14;2;17;0;0;0;3;0;0;0
HttpResponseTrailers;0;2;53;1;4;1;0;7;13;13;0;0;0;0;0;0;0;0;0;0
HttpUpgradeStream;0;3;159;0;20;2;0;0;41;0;0;0;0;0;0;0;0;0;0;0
MessageBody;0;13;125;0;32;0;3;14;40;141;0;0;0;0;0;0;0;0;0;0
PathNormalizer;0;42;159;19;45;0;0;3;16;1;0;0;0;0;0;0;0;0;0;0
ReasonPhrases;0;66;211;0;67;0;0;1;77;1;0;0;0;0;0;0;0;0;0;0
ZeroContentLengthMessageBody;0;1;22;0;9;1;0;1;13;28;0;0;0;0;0;0;0;0;0;0
BodyControl;0;2;56;6;5;0;0;8;25;0;0;0;0;0;0;0;0;0;0;0
ConnectionManager;0;9;84;6;15;0;0;10;47;15;11;3;11;0;0;0;3;0;0;0
ConnectionReference;0;1;14;0;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
Constants;0;1;11;60;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
CorrelationIdGenerator;0;1;26;13;2;0;0;1;6;1;40;1;18;0;1;0;13;0;0;0
DebuggerWrapper;0;1;7;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
Disposable;0;3;26;10;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
Heartbeat;0;6;61;1;9;0;0;6;17;0;0;0;0;0;0;0;0;0;0;0
HeartbeatManager;0;1;25;0;2;0;0;3;8;1;0;0;0;0;0;0;0;0;0;0
HttpCharacters;0;20;157;9;30;0;0;6;19;7;0;0;0;0;0;0;0;0;0;0
HttpUtilities;0;76;421;16;99;0;0;8;77;166;0;0;0;0;0;0;0;0;0;0
HttpUtilities;0;1;52;1;1;0;0;8;24;0;0;0;0;0;0;0;0;0;0;0
KestrelConnection;0;15;130;2;22;0;0;5;37;22;0;0;0;0;0;0;0;0;0;0
KestrelEventSource;0;8;83;10;16;1;0;6;27;0;0;0;0;0;0;0;0;0;0;0
KestrelTrace;0;1;204;0;34;0;0;7;164;0;0;0;0;0;0;0;0;0;0;0
ReadOnlyStream;0;1;14;0;2;2;0;0;6;1;0;0;0;0;0;0;0;0;0;0
ResourceCounter;0;5;51;5;3;0;0;7;14;1;0;0;0;0;0;0;0;0;0;0
StackTraceHiddenAttribute;0;1;5;16;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
StringUtilities;0;45;311;20;57;0;0;4;89;6;6;1;22;0;1;0;30;0;0;1
SystemClock;0;1;6;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ThreadPoolAwaitable;0;1;20;0;4;0;0;3;9;6;4;1;1;0;0;0;0;0;0;0
ThrowingWasUpgradedWriteOnlyStream;0;1;20;0;5;3;0;3;13;10;0;0;0;0;0;0;0;0;0;0
TimeoutControl;0;23;219;10;42;0;0;6;53;59;0;0;0;0;0;0;0;0;0;0
TimeoutControlExtensions;0;3;12;14;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
TimingPipeFlusher;0;8;90;8;14;0;0;7;27;4;0;0;0;0;0;0;0;0;0;0
WrappingStream;0;3;89;0;26;2;0;3;50;0;0;0;0;0;0;0;0;0;0;0
WriteOnlyStream;0;1;14;0;2;2;1;1;6;1;0;0;0;0;0;0;0;0;0;0
KestrelServerOptionsSetup;0;1;12;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
LoggerExtensions;0;1;27;3;4;0;0;0;16;6;0;0;0;0;0;0;0;0;0;0
MemoryPoolExtensions;0;2;15;28;3;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
ServerAddressesFeature;0;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ServiceContext;0;1;11;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
BuffersThrowHelper;0;1;21;0;3;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0
TlsConnectionFeature;0;1;16;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
KestrelConfigurationLoader;0;46;265;16;66;0;0;17;116;78;8;11;26;0;0;0;0;0;0;0
KestrelServer;0;21;165;4;24;0;0;17;77;8;0;0;0;0;0;0;0;0;0;0
KestrelServerLimits;0;19;138;48;0;0;0;9;27;0;0;0;0;0;0;0;0;0;0;0
KestrelServerOptions;0;17;172;38;36;0;0;26;88;66;4;8;8;0;0;0;0;0;0;0
ListenOptions;0;11;78;30;10;0;2;14;21;8;4;1;4;0;0;0;0;0;0;0
ListenOptionsHttpsExtensions;0;10;99;47;22;0;0;6;56;1;13;5;16;0;0;0;2;0;0;0
LocalhostListenOptions;0;5;55;11;6;1;0;6;28;3;0;0;0;0;0;0;0;0;0;0
ConnectionLimitMiddleware;0;3;54;1;2;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0
HttpConnectionBuilderExtensions;0;1;11;0;1;0;0;1;3;0;26;1;4;0;0;0;1;0;0;0
HttpConnectionMiddleware;0;1;30;0;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
HttpsConnectionMiddleware;0;30;216;4;26;0;0;7;55;6;26;6;77;0;9;0;8;0;0;0
DuplexPipeStream;0;14;185;2;31;2;1;1;71;89;15;4;34;0;0;0;6;0;0;0
DuplexPipeStreamAdapter;0;10;91;5;10;3;0;1;22;0;0;0;0;0;0;0;0;0;0;0
LoggingStream;0;11;207;1;29;2;0;1;84;22;14;4;34;0;0;0;6;0;0;0
ListenOptionsConnectionLoggingExtensions;0;2;14;46;3;0;0;3;8;0;6;1;1;0;0;0;1;0;0;0
LoggingConnectionMiddleware;0;1;34;0;1;0;0;2;10;0;2;1;1;0;0;0;0;0;0;0
MinDataRate;0;3;18;41;0;0;0;13;6;0;0;0;0;0;0;0;0;0;0;0
KestrelServerOptionsSystemdExtensions;0;2;17;45;3;0;0;2;8;0;5;1;1;0;0;0;0;0;0;0
CertificateManager;0;112;735;4;128;0;0;2;284;205;2;12;15;0;0;0;2;0;7;0
CoreStrings;0;3;300;42;62;0;0;40;344;1711;0;0;0;0;0;0;0;0;0;0
ActivatorUtilities;0;47;308;12;47;0;0;3;81;76;0;1;1;0;0;0;0;0;0;0
ActivatorUtilitiesConstructorAttribute;0;1;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ParameterDefaultValue;0;11;42;10;11;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
ConnectionInfo;0;1;10;23;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
CookieBuilder;0;6;38;57;6;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0
EndpointBuilder;0;1;7;65;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
HeaderDictionaryExtensions;0;1;19;56;4;0;0;1;9;6;0;0;0;0;0;0;0;0;0;0
HttpResponseWritingExtensions;0;13;92;17;18;0;0;1;39;10;0;0;0;0;0;0;0;0;0;0
MapExtensions;0;5;27;25;5;0;0;1;14;0;3;1;1;0;0;0;1;0;0;0
MapMiddleware;1;5;47;18;3;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0
MapOptions;0;1;5;54;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
MapWhenExtensions;0;4;27;25;4;0;0;1;13;0;3;1;1;0;0;0;1;0;0;0
MapWhenMiddleware;0;5;33;23;3;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0
MapWhenOptions;0;2;20;23;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
RequestTrailerExtensions;0;3;24;48;6;0;0;2;9;6;0;0;0;0;0;0;0;0;0;0
ResponseTrailerExtensions;0;6;21;44;8;0;0;2;8;3;0;0;0;0;0;0;0;0;0;0
RunExtensions;0;3;15;25;3;0;0;0;6;0;6;1;1;0;0;0;0;0;0;0
UseExtensions;0;1;14;30;1;0;0;1;4;0;50;3;14;0;0;0;2;0;0;0
UseMiddlewareExtensions;1;17;135;23;21;0;0;5;66;4;46;5;119;0;0;0;40;0;0;0
UsePathBaseExtensions;0;4;16;30;4;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
UsePathBaseMiddleware;1;5;47;17;3;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0
UseWhenExtensions;0;5;36;25;5;0;0;1;15;0;45;2;30;0;0;0;4;0;0;0
HttpContext;0;1;15;71;1;0;0;17;1;0;0;0;0;0;0;0;0;0;0;0
HttpMethods;0;10;48;0;18;0;0;0;27;36;0;0;0;0;0;0;0;0;0;0
HttpRequest;0;1;23;77;1;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0
HttpResponse;0;1;28;72;9;0;0;4;20;13;20;3;7;0;0;0;0;0;0;0
HostStringHelper;0;2;25;44;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ParsingHelpers;0;30;132;0;38;0;0;1;58;34;1;2;2;0;0;0;0;0;0;0
PathStringHelper;0;6;42;23;9;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
PathStringConverter;0;4;16;0;6;1;0;0;8;3;0;0;0;0;0;0;0;0;0;0
Endpoint;0;1;16;55;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
EndpointHttpContextExtensions;0;7;40;21;8;0;0;2;10;1;0;0;0;0;0;0;0;0;0;0
EndpointMetadataCollection;0;10;96;40;14;0;0;3;32;18;0;0;0;0;0;0;0;0;0;0
RouteValueDictionary;0;71;548;13;73;0;0;5;130;46;0;0;0;0;0;0;0;0;0;0
StatusCodes;0;1;68;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WebSocketManager;0;1;10;60;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
AllowAnonymousAttribute;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AssertionRequirement;0;4;27;35;2;0;0;1;11;0;3;1;1;0;0;0;0;0;0;0
AuthorizationFailure;0;1;14;51;2;0;0;4;5;1;0;0;0;0;0;0;0;0;0;0
AuthorizationHandler;0;2;12;42;3;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
AuthorizationHandlerContext;0;4;41;44;2;0;0;13;8;1;0;0;0;0;0;0;0;0;0;0
AuthorizationOptions;0;7;41;44;9;0;0;5;21;1;0;0;0;0;0;0;0;0;0;0
AuthorizationPolicy;0;27;112;29;26;0;0;9;48;1;1;2;2;0;0;0;0;0;1;0
AuthorizationPolicyBuilder;0;12;118;43;24;0;0;6;61;36;0;0;0;0;0;0;0;0;0;0
AuthorizationResult;0;1;9;52;3;0;0;6;8;1;0;0;0;0;0;0;0;0;0;0
AuthorizationServiceCollectionExtensions;0;4;29;27;5;0;0;7;20;0;0;0;0;0;0;0;0;0;0;0
AuthorizationServiceExtensions;0;9;51;45;12;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0
AuthorizeAttribute;0;1;12;57;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ClaimsAuthorizationRequirement;0;7;35;33;6;1;0;3;11;0;7;2;3;0;0;0;0;0;0;0
DefaultAuthorizationEvaluator;0;3;9;35;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
DefaultAuthorizationHandlerContextFactory;0;1;7;58;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
DefaultAuthorizationHandlerProvider;0;2;14;22;1;0;0;2;5;0;0;0;0;0;0;0;0;0;1;0
DefaultAuthorizationPolicyProvider;0;4;35;36;6;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0
DefaultAuthorizationService;0;14;82;26;9;0;0;7;28;0;0;0;0;0;0;0;0;0;1;0
DenyAnonymousAuthorizationRequirement;0;4;15;25;4;1;0;3;3;0;6;1;1;0;0;0;0;0;0;0
NameAuthorizationRequirement;0;4;23;34;3;1;0;3;7;0;4;1;1;0;0;0;0;0;0;0
OperationAuthorizationRequirement;0;1;4;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PassThroughAuthorizationHandler;0;2;10;28;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
RolesAuthorizationRequirement;0;7;35;27;5;1;0;4;10;0;2;1;1;0;0;0;0;0;0;0
AuthenticateResult;0;3;34;59;7;0;0;6;17;3;0;0;0;0;0;0;0;0;0;0
AuthenticationHttpContextExtensions;0;1;40;75;20;0;0;2;47;15;0;0;0;0;0;0;0;0;0;0
AuthenticationOptions;0;4;38;50;5;0;0;1;14;0;11;1;5;0;0;0;0;0;0;0
AuthenticationProperties;0;12;105;41;18;0;0;4;36;26;0;0;0;0;0;0;0;0;0;0
AuthenticationScheme;0;4;24;38;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
AuthenticationSchemeBuilder;0;1;11;60;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
AuthenticationTicket;0;2;19;51;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
AuthenticationToken;0;1;5;54;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AuthenticationTokenExtensions;0;20;101;24;25;0;0;3;42;2;0;0;0;0;0;0;0;0;1;0
CookieOptions;0;1;15;70;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FeatureCollection;0;16;92;1;9;0;0;0;20;10;0;0;0;0;0;0;0;0;0;0
WebSocketAcceptContext;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DefaultTagHelperContent;0;42;267;5;46;1;0;2;66;71;0;0;0;0;0;0;0;0;0;0
HtmlAttributeNameAttribute;0;1;26;65;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
HtmlAttributeNotBoundAttribute;0;1;7;30;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
HtmlTargetElementAttribute;0;1;17;75;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
NullHtmlEncoder;0;9;72;15;14;2;0;3;23;4;0;0;0;0;0;0;0;0;0;0
OutputElementHintAttribute;0;2;13;40;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
ReadOnlyTagHelperAttributeList;0;13;95;44;14;1;1;3;24;10;0;0;0;0;0;0;0;0;0;0
RestrictChildrenAttribute;0;1;12;50;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
TagHelper;0;1;15;66;3;0;0;2;4;3;0;0;0;0;0;0;0;0;0;0
TagHelperAttribute;0;35;189;16;41;0;0;5;56;0;0;0;0;0;0;0;0;0;0;0
TagHelperAttributeList;0;15;125;36;20;2;0;4;43;21;0;0;0;0;0;0;0;0;0;0
TagHelperComponent;0;1;15;40;3;0;0;2;4;3;0;0;0;0;0;0;0;0;0;0
TagHelperContent;0;1;56;61;19;0;1;4;28;55;0;0;0;0;0;0;0;0;0;0
TagHelperContext;0;5;52;44;2;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0
TagHelperOutput;0;64;270;28;62;0;0;5;97;0;0;1;1;0;0;0;0;0;0;0
ActivatorExtensions;0;3;19;29;4;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0
ApplyPolicyAttribute;0;1;2;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
ArraySegmentExtensions;0;3;17;15;4;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
AlgorithmAssert;0;6;34;19;9;0;0;6;13;6;0;0;0;0;0;0;0;0;0;0
AuthenticatedEncryptorExtensions;0;6;32;23;7;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0
AuthenticatedEncryptorFactory;0;21;137;2;28;0;0;9;41;14;0;0;0;0;0;0;0;0;0;0
CngCbcAuthenticatedEncryptorFactory;0;14;79;12;17;0;0;8;31;4;0;0;0;0;0;0;0;0;0;0
CngGcmAuthenticatedEncryptorFactory;0;8;56;9;10;0;0;8;22;3;0;0;0;0;0;0;0;0;0;0
AlgorithmConfiguration;0;1;5;54;1;0;4;11;1;0;0;0;0;0;0;0;0;0;0;0
AuthenticatedEncryptorConfiguration;0;2;27;34;4;1;0;7;11;3;0;0;0;0;0;0;0;0;0;0
AuthenticatedEncryptorDescriptor;0;4;32;13;2;0;0;5;15;0;0;0;0;0;0;0;0;0;0;0
AuthenticatedEncryptorDescriptorDeserializer;0;3;20;31;3;0;0;4;15;0;0;0;0;0;0;0;0;0;0;0
CngCbcAuthenticatedEncryptorConfiguration;0;1;30;62;3;1;0;10;10;3;0;0;0;0;0;0;0;0;0;0
CngCbcAuthenticatedEncryptorDescriptor;0;5;40;13;3;0;0;4;17;0;0;0;0;0;0;0;0;0;0;0
CngCbcAuthenticatedEncryptorDescriptorDeserializer;0;2;20;35;2;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0
CngGcmAuthenticatedEncryptorConfiguration;0;1;26;55;3;1;0;11;10;3;0;0;0;0;0;0;0;0;0;0
CngGcmAuthenticatedEncryptorDescriptor;0;4;33;13;2;0;0;5;14;0;0;0;0;0;0;0;0;0;0;0
CngGcmAuthenticatedEncryptorDescriptorDeserializer;0;2;17;34;2;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0
ManagedAuthenticatedEncryptorConfiguration;0;6;53;39;9;1;0;11;16;6;0;0;0;0;0;0;0;0;0;0
ManagedAuthenticatedEncryptorDescriptor;0;8;59;11;7;0;0;5;23;1;0;0;0;0;0;0;0;0;0;0
ManagedAuthenticatedEncryptorDescriptorDeserializer;0;7;45;19;8;0;0;3;21;1;0;0;0;0;0;0;0;0;0;0
SecretExtensions;0;1;40;23;2;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0
XmlExtensions;0;2;15;21;3;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
XmlSerializedDescriptorInfo;0;4;24;35;0;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
ManagedAuthenticatedEncryptorFactory;0;10;92;8;13;0;0;7;29;8;3;3;3;0;0;0;0;0;0;0
BitHelpers;0;1;35;25;4;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
BCryptGenRandomImpl;0;1;11;0;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
CbcAuthenticatedEncryptor;0;5;284;22;12;1;0;9;60;0;0;0;0;0;0;0;0;0;0;0
DpapiSecretSerializerHelper;0;19;283;8;29;0;0;6;74;33;0;0;0;0;0;0;0;0;0;0
GcmAuthenticatedEncryptor;0;3;195;20;7;1;0;9;38;0;0;0;0;0;0;0;0;0;0;0
CngAuthenticatedEncryptorBase;0;7;60;11;12;0;2;3;17;10;0;0;0;0;0;0;0;0;0;0
DataProtectionBuilderExtensions;0;38;339;36;59;0;0;13;151;85;28;23;132;0;6;0;19;0;0;0
DataProtectionOptions;0;1;4;71;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
DataProtectionServiceCollectionExtensions;0;6;57;17;8;0;0;12;35;1;21;1;16;0;1;0;7;0;0;1
DataProtectionUtilityExtensions;0;5;14;58;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
EphemeralDataProtectionProvider;0;7;75;12;2;0;0;9;28;6;0;0;0;0;0;0;0;0;0;0
Error;0;1;71;0;15;0;0;14;37;105;0;0;0;0;0;0;0;0;0;0
ContainerUtils;0;18;77;15;21;0;0;1;25;0;1;1;1;0;0;0;0;0;0;0
DataProtectionBuilder;0;2;12;25;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
DataProtectionHostedService;0;2;27;12;3;0;0;3;8;1;0;0;0;0;0;0;0;0;0;0
DataProtectionOptionsSetup;0;1;12;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
HostingApplicationDiscriminator;0;2;12;7;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
KeyManagementOptionsSetup;0;7;54;0;7;0;0;4;17;0;0;0;0;0;0;0;0;0;1;0
DefaultKeyResolver;0;12;78;29;14;0;0;4;23;1;4;1;4;0;2;0;1;0;0;0
DeferredKey;0;1;31;11;1;1;0;2;7;0;3;1;1;0;0;0;1;0;0;0
CacheableKeyRing;0;3;27;15;4;0;0;3;7;1;0;0;0;0;0;0;0;0;0;0
Key;0;1;18;0;0;1;0;1;2;0;5;1;1;0;0;0;0;0;0;0
KeyBase;0;4;53;0;5;0;2;3;4;1;0;0;0;0;0;0;0;0;1;0
KeyEscrowServiceProviderExtensions;0;6;23;14;5;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
KeyExtensions;0;1;7;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
KeyManagementOptions;0;5;71;48;0;0;0;10;13;0;0;0;0;0;0;0;0;0;0;0
KeyRing;0;6;62;8;2;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0
