ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
MeanImprovementCriterion;0;2;29;40;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
MeanRelativeImprovementCriterion;0;3;46;36;5;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0
UpperBoundOnDistanceWithL2;0;1;32;38;2;1;0;2;9;0;0;0;0;0;0;0;0;0;0;0
RelativeNormGradient;0;1;25;40;2;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0
Optimizer;0;60;430;25;9;0;1;10;135;32;3;3;16;0;0;0;2;0;0;0
SgdOptimizer;0;18;135;28;17;0;0;3;29;0;0;0;0;0;0;0;0;0;0;0
GDOptimizer;0;9;98;20;6;0;0;2;35;1;0;0;0;0;0;0;0;0;0;0
TerminateTester;0;31;102;6;31;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0
StandardTrainersCatalog;0;5;344;57;35;0;0;19;190;103;0;0;0;0;0;0;0;0;0;0
LinearModelParameters;0;18;260;14;30;1;2;16;158;21;5;6;14;0;7;0;1;0;0;0
LinearBinaryModelParameters;0;9;108;17;14;2;0;17;51;10;0;0;0;0;0;0;0;0;0;0
RegressionModelParameters;0;2;23;14;2;2;2;4;10;0;0;0;0;0;0;0;0;0;0;0
LinearRegressionModelParameters;0;1;60;18;6;3;0;6;31;13;0;0;0;0;0;0;0;0;0;0
PoissonRegressionModelParameters;0;1;54;19;6;3;0;5;29;15;0;0;0;0;0;0;0;0;0;0
LinearPredictorUtils;0;20;159;14;25;0;0;6;105;5;19;4;38;0;0;0;19;0;1;2
LbfgsTrainerBase;0;71;572;15;82;1;0;2;191;123;7;8;45;0;7;0;29;0;0;2
LbfgsLogisticRegressionBinaryTrainer;0;34;265;23;44;2;0;8;109;51;1;4;4;0;2;0;4;0;0;1
ComputeLogisticRegressionStandardDeviation;0;1;4;66;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
LbfgsMaximumEntropyMulticlassTrainer;0;26;211;22;36;2;0;7;99;29;2;5;5;0;2;0;4;0;0;1
LinearMulticlassModelParametersBase;0;53;472;22;71;1;2;4;252;277;3;11;17;0;3;0;1;0;0;1
LinearMulticlassModelParameters;0;1;40;24;7;2;0;5;18;21;0;0;0;0;0;0;0;0;0;0
MaximumEntropyModelParameters;0;3;42;33;8;2;0;7;19;13;0;0;0;0;0;0;0;0;0;0
CoefficientStatistics;0;1;16;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ModelStatisticsBase;0;1;87;17;6;0;1;9;59;0;0;0;0;0;0;0;0;0;0;0
LinearModelParameterStatistics;0;29;270;16;35;1;0;5;157;0;10;8;32;0;5;0;17;0;1;1
MetaMulticlassTrainer;0;11;116;20;16;0;0;1;63;7;3;3;4;0;0;0;0;0;0;0
NaiveBayesMulticlassTrainer;0;12;120;10;15;1;0;2;65;4;5;4;7;0;1;0;3;0;0;0
NaiveBayesMulticlassModelParameters;0;17;164;14;20;1;0;3;65;22;0;1;1;0;0;0;0;0;0;0
OneVersusAllTrainer;0;9;100;23;12;1;0;3;35;0;0;1;1;0;0;0;1;0;0;0
OneVersusAllModelParameters;0;43;404;8;23;1;0;4;181;33;13;8;62;0;6;0;45;0;0;0
PairwiseCouplingTrainer;0;12;96;22;15;1;0;2;33;0;1;1;1;0;0;0;2;0;0;0
PairwiseCouplingModelParameters;0;33;212;10;38;1;0;3;77;13;11;2;27;0;5;0;18;0;0;0
AveragedLinearOptions;0;1;35;59;0;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0
AveragedLinearTrainer;0;26;144;17;0;2;0;4;44;0;0;0;0;0;0;0;0;0;0;0
AveragedPerceptronTrainer;0;2;106;21;5;3;0;6;39;15;1;2;2;0;1;0;2;0;0;0
LinearSvmTrainer;0;15;188;18;5;2;0;7;68;48;1;2;2;0;1;0;2;0;0;0
OnlineGradientDescentTrainer;0;2;109;16;5;3;0;6;35;15;1;2;2;0;1;0;2;0;0;0
OnlineLinearOptions;0;1;22;47;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0
OnlineLinearTrainer;0;20;177;25;14;1;0;4;86;56;0;0;0;0;0;0;0;0;0;0
LbfgsPoissonRegressionTrainer;0;5;108;26;16;2;0;5;51;64;2;3;3;0;2;0;3;0;0;0
LinearTrainerBase;0;6;69;14;12;1;0;1;38;21;0;0;0;0;0;0;0;0;0;0
SdcaTrainerBase;0;95;842;24;91;2;0;2;301;304;6;18;54;0;11;0;58;0;0;2
CompensatedSum;0;2;13;0;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
SdcaBinaryTrainerBase;0;2;72;22;7;3;0;1;41;21;0;0;0;0;0;0;0;0;0;0
SdcaLogisticRegressionBinaryTrainer;0;1;51;7;2;4;0;2;18;1;0;0;0;0;0;0;0;0;0;0
SdcaNonCalibratedBinaryTrainer;0;1;45;30;2;4;0;2;13;1;0;0;0;0;0;0;0;0;0;0
LegacySdcaBinaryTrainer;0;3;60;10;4;4;0;2;31;1;0;0;0;0;0;0;0;0;0;0
SgdBinaryTrainerBase;0;24;256;28;27;2;0;3;93;19;25;5;89;0;11;0;89;0;0;9
SgdCalibratedTrainer;0;1;36;34;2;3;0;2;18;1;0;0;0;0;0;0;0;0;0;0
SgdNonCalibratedTrainer;0;1;34;26;2;3;0;2;12;1;0;0;0;0;0;0;0;0;0;0
LegacySgdBinaryTrainer;0;2;50;23;4;3;0;1;30;3;5;3;3;0;2;0;3;0;0;0
Sdca;0;1;18;0;1;0;0;3;10;0;10;2;2;0;1;0;2;0;0;0
SdcaMulticlassTrainerBase;0;32;306;13;37;3;0;1;123;13;1;5;6;0;0;0;6;0;0;1
SdcaMaximumEntropyMulticlassTrainer;0;1;37;9;2;4;0;3;16;1;0;0;0;0;0;0;0;0;0;0
SdcaNonCalibratedMulticlassTrainer;0;1;43;18;2;4;0;2;15;1;0;0;0;0;0;0;0;0;0;0
Sdca;0;1;17;0;1;0;0;3;10;0;10;2;2;0;1;0;2;0;0;0
SdcaRegressionTrainer;0;3;95;26;9;3;0;5;50;21;0;0;0;0;0;0;0;0;0;0
Sdca;0;1;17;0;1;0;0;3;10;0;10;2;2;0;1;0;2;0;0;0
RandomModelParameters;0;1;87;20;8;1;0;2;38;21;0;0;0;0;0;0;0;0;0;0
PriorTrainer;0;13;95;14;18;0;0;2;56;2;1;1;1;0;0;0;0;0;0;0
PriorModelParameters;0;1;78;11;7;1;0;3;35;11;0;0;0;0;0;0;0;0;0;0
StochasticTrainerBase;0;6;58;19;10;1;0;1;28;10;0;0;0;0;0;0;0;0;0;0
CategoricalCatalog;0;1;60;66;7;0;0;2;33;1;3;2;2;0;0;0;0;0;0;0
CompositeTransformer;0;2;35;12;3;0;0;2;15;1;0;0;0;0;0;0;0;0;0;0
ConversionsCatalog;0;1;15;55;2;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0
CountFeatureSelectingEstimator;0;18;143;24;21;0;0;4;90;0;2;3;3;0;1;0;0;0;0;0
CountFeatureSelectionUtils;0;16;137;5;16;0;0;2;68;15;6;6;10;0;2;0;4;0;0;0
CustomMappingCatalog;0;1;8;75;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CustomMappingFactoryAttributeAttribute;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
CustomMappingFactory;0;1;11;21;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
CustomMappingTransformer;0;8;128;18;7;0;0;3;71;7;12;5;19;0;1;0;10;0;0;1
CustomMappingEstimator;0;12;34;27;12;0;0;0;21;0;2;1;1;0;0;0;0;0;0;0
SelectFeatures;0;1;28;0;2;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0
TextAnalytics;0;1;123;0;8;0;0;8;57;0;0;1;1;0;0;0;0;0;0;0
ExtensionsCatalog;0;1;32;68;5;0;0;2;25;1;5;2;2;0;0;0;0;0;0;0
FeatureSelectionCatalog;0;1;38;63;5;0;0;2;24;1;5;2;2;0;0;0;0;0;0;0
KernelBase;0;1;8;52;2;0;2;6;3;1;0;0;0;0;0;0;0;0;0;0
FourierRandomNumberGeneratorBase;0;1;4;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
GaussianKernel;0;1;80;12;2;1;0;3;46;15;0;0;0;0;0;0;0;0;0;0
LaplacianKernel;0;1;80;12;2;1;0;2;45;15;0;0;0;0;0;0;0;0;0;0
LpNormNormalizingTransformer;0;49;444;9;17;0;0;7;185;124;11;11;59;0;0;0;70;0;0;0
LpNormNormalization;0;1;31;0;2;0;0;1;10;1;0;0;0;0;0;0;0;0;0;0
LpNormNormalizingEstimatorBase;0;13;97;34;10;0;2;7;54;6;1;1;1;0;0;0;0;0;0;0
LpNormNormalizingEstimator;0;1;26;48;0;1;0;5;7;0;3;1;1;0;0;0;0;0;0;0
GlobalContrastNormalizingEstimator;0;2;27;50;0;1;0;3;7;0;3;1;1;0;0;0;0;0;0;0
GroupTransform;0;37;384;24;7;0;0;3;178;172;6;9;25;0;4;0;21;0;0;6
GroupingOperations;0;1;19;0;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
HashJoiningTransform;0;56;463;16;57;0;0;3;204;146;9;8;50;0;0;0;59;0;0;5
HashJoin;0;1;19;0;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0
KernelExpansionCatalog;0;1;15;66;2;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
KeyToBinaryVectorMappingTransformer;0;34;317;7;13;0;0;3;165;71;10;5;38;0;0;0;27;0;0;1
KeyToBinaryVectorMappingEstimator;0;9;35;10;9;0;0;4;27;0;2;1;1;0;0;0;0;0;0;0
LambdaTransform;0;2;87;45;7;0;0;8;61;10;7;3;7;0;0;0;0;0;0;0
LambdaTransformBase;0;3;63;13;3;0;1;5;35;0;0;0;0;0;0;0;0;0;0;0
LearnerFeatureSelectionTransform;0;33;231;6;36;0;0;0;93;3;1;2;4;0;0;0;0;0;0;0
LoadTransform;0;8;72;18;9;0;0;0;36;0;6;1;5;0;0;0;3;0;0;0
MetricStatistics;0;3;16;51;1;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
MetricsStatisticsUtils;0;3;16;0;4;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0
RegressionMetricsStatistics;0;1;24;44;1;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0
BinaryClassificationMetricsStatistics;0;1;33;45;1;0;0;2;18;0;0;0;0;0;0;0;0;0;0;0
MulticlassClassificationMetricsStatistics;0;2;28;44;2;0;0;3;14;0;0;0;0;0;0;0;0;0;0;0
RankingMetricsStatistics;0;3;17;37;3;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
MissingValueDroppingTransformer;0;24;248;8;10;0;0;3;124;89;4;4;12;0;0;0;8;0;0;0
MissingValueHandlingTransformer;0;13;156;20;13;0;0;4;69;3;0;0;0;0;0;0;0;0;0;0
MissingValueIndicatorTransform;0;30;267;9;37;0;0;2;112;43;7;3;21;0;0;0;6;0;0;0
MissingValueIndicatorTransformer;0;30;305;12;8;0;0;5;142;91;5;5;19;0;0;0;14;0;0;0
MissingValueIndicatorEstimator;0;6;31;32;6;0;0;2;27;0;3;1;1;0;0;0;0;0;0;0
MissingValueReplacingTransformer;0;80;650;13;56;0;0;6;311;277;2;5;18;0;2;0;19;0;0;0
MissingValueReplacingEstimator;0;7;76;38;8;0;0;6;33;0;1;1;1;0;0;0;0;0;0;0
MissingValueReplacingTransformer;0;106;658;10;36;0;0;6;198;92;0;0;0;0;0;0;0;0;0;0
MutualInformationFeatureSelectingEstimator;0;34;222;18;38;0;0;4;109;4;1;4;4;0;0;0;1;0;0;0
MutualInformationFeatureSelectionUtils;0;53;439;9;12;0;0;2;176;102;8;11;41;0;3;0;14;0;0;0
NAHandling;0;1;73;0;5;0;0;4;26;0;0;0;0;0;0;0;0;0;0;0
NormalizationCatalog;0;1;111;65;16;0;0;3;71;28;9;5;11;0;0;0;0;0;0;0
OneHotEncodingTransformer;0;10;95;4;7;0;0;3;50;10;0;0;0;0;0;0;0;0;0;0
OneHotEncodingEstimator;0;13;101;26;4;0;0;7;33;0;1;2;2;0;0;0;0;0;0;0
Categorical;0;1;51;0;4;0;0;2;40;4;0;0;0;0;0;0;0;0;0;0
OneHotHashEncodingTransformer;0;11;118;21;7;0;0;4;48;10;0;0;0;0;0;0;0;0;0;0
OneHotHashEncodingEstimator;0;14;97;27;3;0;0;6;36;0;3;3;3;0;0;0;0;0;0;0
OptionalColumnTransform;0;27;369;10;22;0;0;2;181;133;4;13;19;0;1;0;10;0;0;1
PermutationFeatureImportance;0;26;208;12;27;0;0;1;90;1;9;3;21;0;0;0;13;0;0;1
PermutationFeatureImportanceExtensions;0;3;156;50;11;0;0;4;34;15;4;8;8;0;0;0;0;0;0;0
ProduceIdTransform;0;7;150;11;7;0;0;2;90;33;2;4;4;0;0;0;5;0;0;0
Resources;0;2;109;92;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0
ApproximatedKernelTransformer;0;52;449;7;39;0;0;7;221;100;3;4;17;0;4;0;15;0;0;0
ApproximatedKernelMappingEstimator;0;5;56;45;6;0;0;6;24;0;1;1;1;0;0;0;0;0;0;0
SerializableLambdaTransform;0;6;123;20;9;0;0;4;56;2;0;0;0;0;0;0;0;0;0;0
StatefulFilterTransform;0;13;161;18;5;1;0;4;78;11;1;3;3;0;0;0;2;0;0;0
LdaInterface;0;1;49;0;20;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0
LdaSingleBox;0;18;232;3;37;0;0;4;94;0;0;1;1;0;0;0;0;0;0;0
LatentDirichletAllocationTransformer;0;81;669;11;46;0;0;6;231;134;2;4;18;0;0;0;9;0;0;0
LatentDirichletAllocationEstimator;0;5;171;38;6;0;0;6;79;1;0;1;1;0;0;0;0;0;0;0
NgramHashingTransformer;0;90;666;11;9;0;0;5;239;107;16;17;130;0;13;0;82;0;0;7
NgramHashingEstimator;0;30;205;38;16;0;0;8;103;6;1;3;3;0;0;0;0;0;0;0
NgramExtractingTransformer;0;66;507;7;42;0;0;6;233;113;13;12;79;0;16;0;36;0;0;1
NgramExtractingEstimator;0;24;145;33;15;0;0;10;61;4;2;4;4;0;0;0;1;0;0;0
NgramBufferBuilder;0;35;138;9;39;0;0;4;45;0;0;0;0;0;0;0;0;0;0;0
NgramUtils;0;1;7;12;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SentimentAnalyzingTransformer;0;7;84;25;10;0;0;3;51;4;5;4;5;0;4;0;0;0;0;0
PredefinedStopWordsRemoverFactory;0;1;9;0;1;0;0;1;5;0;10;1;1;0;0;0;0;0;0;0
StopWordsRemovingTransformer;0;37;334;7;24;0;0;4;165;94;7;4;26;0;0;0;25;0;0;1
StopWordsRemovingEstimator;0;6;84;33;7;0;0;9;28;1;2;2;2;0;0;0;0;0;0;0
CustomStopWordsRemovingTransformer;0;31;357;8;27;0;0;5;186;50;17;6;75;0;7;0;38;0;0;4
CustomStopWordsRemovingEstimator;0;5;30;45;5;0;0;5;19;0;3;1;1;0;0;0;0;0;0;0
TextCatalog;0;1;190;67;23;0;0;13;114;54;0;0;0;0;0;0;0;0;0;0
TextFeaturizingEstimator;0;57;541;13;35;0;0;15;204;33;0;2;2;0;0;0;0;0;0;0
TextNormalizingTransformer;0;41;308;9;10;0;0;4;125;70;5;2;19;0;0;0;20;0;0;1
TextNormalizingEstimator;0;5;52;41;6;0;0;6;22;1;1;1;1;0;0;0;0;0;0;0
TokenizingByCharactersTransformer;0;79;408;10;10;0;0;5;152;57;22;5;119;0;28;0;99;0;0;22
TokenizingByCharactersEstimator;0;5;37;33;6;0;0;5;30;1;2;1;1;0;0;0;0;0;0;0
ExtractorColumn;0;1;4;33;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
WordBagBuildingTransformer;0;9;88;8;3;0;0;6;39;1;1;1;1;0;0;0;0;0;0;0
NgramExtractorTransform;0;26;187;6;23;0;0;6;89;8;0;1;1;0;0;0;0;0;0;0
TermLoaderArguments;0;1;18;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
NgramExtractorFactory;0;1;18;0;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
NgramHashExtractorFactory;0;1;14;0;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
NgramExtractionUtils;0;9;54;6;10;0;0;4;44;0;3;2;2;0;0;0;0;0;0;0
WordEmbeddingTransformer;0;43;467;22;38;0;0;5;292;156;9;6;49;0;4;0;65;0;0;5
WordEmbeddingEstimator;0;7;94;47;8;0;0;5;36;0;1;1;1;0;0;0;0;0;0;0
WordHashBagProducingTransformer;0;13;104;7;3;0;0;5;43;0;0;0;0;0;0;0;0;0;0;0
NgramHashExtractingTransformer;0;15;205;5;7;0;0;6;80;4;0;2;2;0;0;0;0;0;0;0
WordTokenizingTransformer;0;24;288;7;12;0;0;5;143;65;9;3;30;0;0;0;31;0;0;2
WordTokenizingEstimator;0;4;45;48;5;0;0;8;27;1;4;2;2;0;0;0;0;0;0;0
WordBagEstimator;0;1;90;40;2;0;0;6;28;0;1;1;1;0;0;0;0;0;0;0
WordHashBagEstimator;0;1;90;38;2;0;0;4;27;0;1;1;1;0;0;0;0;0;0;0
UngroupTransform;0;59;421;22;10;0;0;3;159;131;10;8;49;0;8;0;32;0;0;3
GroupingOperations;0;1;19;0;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
KMeansClusteringExtensions;0;1;25;48;2;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0
KMeansModelParameters;0;21;206;30;24;0;0;3;117;5;3;1;8;0;3;0;2;0;0;0
KMeansTrainer;0;8;165;20;12;0;0;8;65;15;1;2;2;0;0;0;2;0;0;0
KMeansPlusPlusInit;0;15;96;12;15;0;0;2;22;0;1;1;1;0;0;0;1;0;0;0
KMeansAcceleratedRowMap;0;9;56;20;3;0;0;3;15;0;13;3;9;0;1;0;2;0;0;0
KMeansBarBarInitialization;0;36;288;30;24;0;0;5;103;18;12;12;42;0;0;0;42;0;0;3
KMeansRandomInit;0;2;21;12;2;0;0;2;4;0;8;2;2;0;0;0;0;0;0;0
KMeansLloydsYinYangTrain;0;47;396;16;29;0;0;5;115;78;1;2;6;0;1;0;8;0;0;0
KMeansUtils;0;25;193;24;30;0;0;5;63;6;28;9;77;0;2;0;27;0;0;4
PcaCatalog;0;1;34;54;4;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0
RandomizedPcaTrainer;0;27;247;13;36;0;0;2;93;55;1;3;3;0;0;0;3;0;0;0
PcaModelParameters;0;15;189;18;21;0;0;3;88;11;3;2;6;0;1;0;0;0;0;0
PrincipalComponentAnalysisTransformer;0;75;454;8;61;0;0;4;189;107;3;5;16;0;6;0;4;0;0;0
PrincipalComponentAnalyzer;0;5;74;42;6;0;0;5;26;0;1;1;1;0;0;0;0;0;0;0
PredictorResult;0;15;92;33;20;0;0;3;34;13;4;4;4;0;0;0;0;0;0;0
ResultMetric;0;1;12;29;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ResultProcessorArguments;0;1;23;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ResultProcessor;0;137;787;11;160;0;0;6;236;215;1;7;10;0;0;0;2;0;0;0
BinFinder;0;35;184;23;39;0;0;1;39;10;0;0;0;0;0;0;0;0;0;0
IniFileParserInterface;0;11;191;15;21;0;0;3;88;11;1;3;3;0;0;0;0;0;0;0
BoostingFastTreeTrainerBase;0;29;135;4;36;1;0;9;45;0;0;0;0;0;0;0;0;0;0;0
Dataset;0;83;668;23;26;0;0;52;237;134;7;40;57;0;14;0;15;0;0;0
DatasetUtils;0;3;30;31;5;0;0;4;22;1;18;6;7;0;2;0;1;0;0;0
DenseIntArray;0;5;81;11;12;1;4;13;18;17;2;2;2;0;0;0;0;0;0;0
DenseDataCallbackIntArray;0;1;8;0;1;2;3;5;2;0;0;0;0;0;0;0;0;0;0;0
Dense0BitIntArray;0;4;41;18;4;2;0;3;12;3;0;0;0;0;0;0;0;0;0;0
Dense10BitIntArray;0;10;146;5;14;2;0;4;26;0;0;0;0;0;0;0;0;0;0;0
Dense8BitIntArray;0;2;58;13;4;3;0;3;19;0;1;1;1;0;0;0;0;0;0;0
Dense4BitIntArray;0;6;91;12;3;2;0;3;15;0;0;0;0;0;0;0;0;0;0;0
Dense16BitIntArray;0;2;62;12;4;3;0;3;19;0;1;1;1;0;0;0;0;0;0;0
Dense32BitIntArray;0;1;62;12;4;3;0;3;18;0;0;0;0;0;0;0;0;0;0;0
Feature;0;3;126;19;6;0;1;6;16;3;0;0;0;0;0;0;0;0;0;0
TsvFeature;0;13;139;19;21;1;0;10;44;0;2;4;4;0;2;0;0;0;0;0
SufficientStatsBase;0;78;636;14;92;0;1;12;191;73;1;3;8;0;2;0;4;0;0;0
FeatureFlockBase;0;3;45;60;9;0;2;12;16;28;0;0;0;0;0;0;0;0;0;0
SinglePartitionedIntArrayFlockBase;0;11;112;36;8;1;0;6;46;9;2;3;3;0;2;0;0;0;0;0
FeatureHistogram;0;11;90;21;11;0;0;19;17;4;0;0;0;0;0;0;0;0;0;0
SumupInputData;0;1;19;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;0;0
IntArray;0;66;257;17;81;0;4;21;83;58;0;1;1;0;0;0;0;0;0;0
NHotFeatureFlock;0;10;71;11;2;2;0;6;13;1;0;0;0;0;0;0;0;0;0;0
OneHotFeatureFlock;0;9;73;13;5;2;0;5;20;1;1;1;1;0;2;0;0;0;0;0
DeltaRepeatIntArray;0;29;235;7;25;1;0;7;49;10;2;3;7;0;0;0;3;0;0;0
SegmentIntArray;0;41;473;8;62;1;0;7;86;259;1;3;7;0;0;0;3;0;0;0
SingletonFeatureFlock;0;8;129;0;8;1;0;7;47;45;0;1;1;0;1;0;0;0;0;0
DeltaSparseIntArray;0;62;453;9;52;1;0;10;87;1;1;4;8;0;2;0;3;0;0;0
FastTreeShared;0;1;4;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
FastTreeTrainerBase;0;64;617;14;101;0;0;18;200;446;0;1;1;0;1;0;1;0;0;0
DataConverter;0;240;1416;16;48;0;0;12;509;243;4;23;62;0;8;0;47;0;0;6
ExamplesToFastTreeBins;0;1;48;2;2;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0
TreeEnsembleModelParameters;0;33;437;13;45;0;2;8;237;242;1;4;8;0;0;0;2;0;0;0
TreeEnsembleModelParametersBasedOnRegressionTree;0;1;22;15;1;1;4;7;9;0;8;2;2;0;0;0;0;0;0;0
TreeEnsembleModelParametersBasedOnQuantileRegressionTree;0;1;22;15;1;1;2;6;9;0;8;2;2;0;0;0;0;0;0;0
FastTreeBinaryTrainer;0;1;27;43;0;2;0;18;3;0;0;0;0;0;0;0;0;0;0;0
FastTreeRegressionTrainer;0;1;22;43;0;2;0;21;3;0;0;0;0;0;0;0;0;0;0;0
FastTreeTweedieTrainer;0;1;28;47;0;2;0;17;3;0;0;0;0;0;0;0;0;0;0;0
FastTreeRankingTrainer;0;4;70;29;0;2;0;23;9;1;0;0;0;0;0;0;0;0;0;0
Defaults;0;1;8;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
TreeOptions;0;10;120;52;10;0;2;4;45;0;0;0;0;0;0;0;0;0;0;0
BoostedTreeOptions;0;2;114;41;2;1;0;8;19;0;0;0;0;0;0;0;0;0;0;0
FastTreeBinaryModelParameters;0;2;45;10;4;2;0;7;19;3;0;0;0;0;0;0;0;0;0;0
FastTreeBinaryTrainer;0;20;223;17;18;2;0;18;73;24;0;1;1;0;0;0;0;0;0;0
FastTree;0;1;19;0;1;0;0;4;12;0;17;4;4;0;0;0;4;0;0;0
FastTreeRankingTrainer;1;107;811;12;63;2;0;23;203;426;2;5;21;0;0;0;6;0;0;0
FastTreeRankingModelParameters;0;1;36;12;3;2;0;5;11;3;0;0;0;0;0;0;0;0;0;0
FastTree;0;1;19;0;1;0;0;4;12;0;17;4;4;0;0;0;4;0;0;0
FastTreeRegressionTrainer;0;34;303;15;47;2;0;21;104;154;0;1;1;0;0;0;0;0;0;0
FastTreeRegressionModelParameters;0;1;39;11;3;2;0;5;17;3;0;0;0;0;0;0;0;0;0;0
FastTree;0;1;19;0;1;0;0;4;12;0;17;4;4;0;0;0;4;0;0;0
FastTreeTweedieTrainer;0;49;293;20;49;2;0;17;122;142;0;1;1;0;0;0;1;0;0;0
FastTreeTweedieModelParameters;0;1;44;18;4;2;0;5;20;6;0;0;0;0;0;0;0;0;0;0
FastTree;0;1;19;0;1;0;0;4;12;0;17;4;4;0;0;0;4;0;0;0
GamBinaryTrainer;0;4;102;20;11;1;0;13;37;22;4;1;5;0;0;0;7;0;0;1
GamBinaryModelParameters;0;2;39;27;4;1;0;5;21;3;0;0;0;0;0;0;0;0;0;0
GamModelParametersBase;0;89;686;17;50;0;2;9;314;148;2;11;19;0;3;0;6;0;0;0
GamRegressionTrainer;0;1;55;31;7;1;0;13;22;19;0;0;0;0;0;0;0;0;0;0
GamRegressionModelParameters;0;1;34;30;3;1;0;4;19;3;0;0;0;0;0;0;0;0;0;0
GamTrainerBase;0;41;450;21;53;0;0;13;165;114;11;5;56;0;18;0;41;0;0;6
Gam;0;1;27;0;2;0;0;2;22;0;18;6;6;0;0;0;6;0;0;0
GamDefaults;0;1;6;14;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
RandomForestTrainerBase;0;1;65;14;3;1;0;7;13;1;0;0;0;0;0;0;0;0;0;0
FastForestOptionsBase;0;1;11;21;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0
FastForestBinaryModelParameters;0;2;44;16;4;2;0;5;19;3;0;0;0;0;0;0;0;0;0;0
FastForestBinaryTrainer;0;3;94;25;7;2;0;11;43;22;1;1;1;0;0;0;0;0;0;0
FastForest;0;1;20;0;1;0;0;2;12;0;16;4;4;0;0;0;4;0;0;0
FastForestRegressionModelParameters;0;21;152;15;8;2;0;5;53;24;7;1;12;0;1;0;10;0;0;1
FastForestRegressionTrainer;0;9;134;18;7;2;0;12;53;39;0;0;0;0;0;0;0;0;0;0
FastForest;0;1;19;0;1;0;0;2;12;0;17;4;4;0;0;0;4;0;0;0
RegressionTreeBase;0;9;49;65;10;0;2;4;14;0;0;0;0;0;0;0;0;0;0;0
RegressionTree;0;1;4;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
QuantileRegressionTree;0;5;21;52;6;1;0;3;6;1;0;0;0;0;0;0;0;0;0;0
SumupPerformanceCommand;0;40;254;6;45;0;0;3;98;0;11;7;32;0;3;0;34;0;0;3
TrivialGradientWrapper;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
BestStepRegressionGradientWrapper;0;1;9;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
QueryWeightsGradientWrapper;0;2;15;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
QueryWeightsBestResressionStepGradientWrapper;0;2;20;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
ObjectiveFunctionBase;0;4;68;8;6;0;0;23;18;3;9;1;7;0;3;0;9;0;0;0
BaggingProvider;0;5;67;4;9;0;1;7;16;6;0;0;0;0;0;0;0;0;0;0
