ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
NavigationPropertyUnbindingVisitor;0;9;34;0;9;0;0;6;10;0;0;0;0;0;0;0;0;0;0;0
PendingIncludeFindingVisitor;0;12;60;4;20;0;0;7;19;36;0;0;0;0;0;0;0;0;0;0
NotParameterizedAttribute;0;1;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
AllAnyToContainsRewritingExpressionVisitor;0;27;77;0;28;0;0;1;21;1;0;0;0;0;0;0;0;0;0;0
EntityEqualityRewritingExpressionVisitor;1;122;533;11;145;0;0;10;310;253;1;6;9;0;2;0;1;0;0;0
EntityReferenceExpression;0;13;93;7;16;0;0;7;24;10;0;0;0;0;0;0;0;0;0;0
EntityQueryableTranslator;0;2;8;0;3;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0
EntityQueryableTranslatorFactory;0;1;4;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
EntityShaperExpression;0;2;38;0;4;0;0;7;15;3;0;0;0;0;0;0;0;0;0;0
EntityValuesExpression;0;2;23;0;3;0;0;4;6;1;0;0;0;0;0;0;0;0;0;0
CollectionShaperExpression;0;3;40;0;5;0;0;5;17;3;0;0;0;0;0;0;0;0;0;0
EnumerableToQueryableReMappingExpressionVisitor;0;28;114;0;29;0;0;1;29;1;0;1;1;0;0;0;1;0;0;0
FunctionPreprocessingVisitor;0;13;64;3;14;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0
GroupJoinFlatteningExpressionVisitor;0;38;304;7;23;0;0;3;119;2;3;7;10;0;0;0;0;0;0;0
NegationOptimizingVisitor;0;1;18;0;1;0;0;0;1;0;10;1;2;0;0;0;0;0;0;0
NullCheckRemovingExpressionVisitor;0;20;91;0;15;0;0;1;29;3;0;0;0;0;0;0;0;0;0;0
ParameterExtractingExpressionVisitor;1;87;421;10;69;0;0;6;121;89;0;0;0;0;0;0;0;0;0;0
ProjectionBindingExpression;1;11;68;1;15;0;0;10;20;6;0;0;0;0;0;0;0;0;0;0
ProjectionMember;0;8;61;0;13;0;0;4;24;0;1;1;1;0;0;0;0;0;0;0
QueryableMethodTranslatingExpressionVisitor;0;82;504;1;124;0;0;7;224;946;0;0;0;0;0;0;0;0;0;0
QueryCompilationContext;0;1;58;4;1;0;0;12;18;0;0;0;0;0;0;0;0;0;0;0
QueryCompilationContextFactory;0;1;48;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
QueryMetadataExtractingExpressionVisitor;0;5;26;0;5;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
QueryOptimizer;1;6;37;2;1;0;0;2;30;1;0;0;0;0;0;0;0;0;0;0
QueryOptimizerFactory;0;1;7;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ReplacingExpressionVisitor;0;8;68;0;12;0;0;8;25;6;4;3;3;0;0;0;1;0;0;0
ShapedQueryExpression;0;1;37;0;2;0;0;7;18;1;0;0;0;0;0;0;0;0;0;0
ShapedQueryCompilingExpressionVisitor;0;28;377;1;15;0;0;12;206;24;11;17;47;0;6;0;4;0;0;0
ShapedQueryOptimizer;0;1;7;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ShapedQueryOptimizerFactory;0;1;7;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
QueryContext;1;1;50;60;5;0;0;15;19;4;0;0;0;0;0;0;0;0;0;0
QueryContextDependencies;1;1;34;63;4;0;0;9;20;0;0;0;0;0;0;0;0;0;0;0
QueryContextFactory;1;1;10;56;1;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
CoreTypeMapping;1;11;83;49;3;0;0;15;19;6;2;2;2;0;0;0;0;0;0;0
Database;1;1;19;52;3;0;0;4;8;3;0;0;0;0;0;0;0;0;0;0
DatabaseDependencies;0;1;18;66;2;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0
DatabaseProvider;0;1;11;54;1;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0
DatabaseProviderDependencies;0;1;6;70;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ExecutionResult;0;1;10;52;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ExecutionStrategy;1;24;203;37;31;0;0;7;73;45;0;0;0;0;0;0;0;0;0;0
ExecutionStrategyDependencies;0;1;22;64;3;0;0;10;9;0;0;0;0;0;0;0;0;0;0;0
ExecutionStrategyExtensions;0;5;308;58;29;0;0;4;128;6;22;32;88;0;0;0;2;0;0;0
ExecutionStrategyFactory;0;1;10;52;1;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
NoopExecutionStrategy;1;1;14;63;2;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0
RetryLimitExceededException;0;1;19;47;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
TypeMappingSource;0;21;105;29;24;1;0;6;31;1;34;1;55;0;0;0;33;0;0;5
TypeMappingSourceBase;0;3;29;68;7;0;1;6;9;1;0;0;0;0;0;0;0;0;0;0
TypeMappingSourceDependencies;0;1;18;63;2;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0
BoolToStringConverter;1;2;26;33;2;3;0;5;16;0;10;2;3;0;0;0;1;0;0;0
BoolToTwoValuesConverter;0;1;30;34;2;2;0;2;14;1;0;0;0;0;0;0;0;0;0;0
BoolToZeroOneConverter;0;12;46;17;13;3;0;2;11;1;2;1;1;0;0;0;0;0;0;0
CastingConverter;0;7;38;15;7;2;0;2;17;1;2;1;1;0;0;0;0;0;0;0
CharToStringConverter;0;1;14;41;0;3;0;3;7;0;6;1;1;0;0;0;0;0;0;0
ConverterMappingHints;1;2;30;50;2;0;0;48;3;0;0;0;0;0;0;0;0;0;0;0
DateTimeOffsetToBinaryConverter;0;1;14;41;0;2;0;3;6;0;26;3;5;0;0;0;0;0;0;0
DateTimeOffsetToBytesConverter;0;2;30;25;2;2;0;3;23;0;9;3;3;0;0;0;0;0;0;0
DateTimeOffsetToStringConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
DateTimeToBinaryConverter;0;1;12;45;0;2;0;3;5;0;20;3;3;0;0;0;0;0;0;0
DateTimeToStringConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
DateTimeToTicksConverter;0;1;10;41;0;2;0;2;2;0;16;2;2;0;0;0;0;0;0;0
ValueConverterSelectorDependencies;0;1;6;70;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
EnumToNumberConverter;0;8;57;16;9;2;0;3;27;3;1;1;1;0;0;0;0;0;0;0
EnumToStringConverter;0;1;13;43;0;3;0;2;5;0;7;1;1;0;0;0;0;0;0;0
GuidToBytesConverter;1;2;16;51;0;2;0;3;8;0;20;4;4;0;0;0;0;0;0;0
GuidToStringConverter;1;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
CompositeValueConverter;0;1;26;18;1;2;0;5;8;0;0;0;0;0;0;0;0;0;0;0
StringCharConverter;0;3;14;56;4;2;0;3;4;1;12;2;2;0;0;0;0;0;0;0
StringDateTimeConverter;0;2;16;60;3;2;0;3;6;1;11;2;2;0;0;0;0;0;0;0
StringDateTimeOffsetConverter;0;2;16;60;3;2;0;3;6;1;11;2;2;0;0;0;0;0;0;0
StringEnumConverter;0;6;35;33;8;2;0;4;15;3;5;2;2;0;0;0;0;0;0;0
StringGuidConverter;0;2;18;58;3;2;0;3;7;1;14;3;3;0;0;0;0;0;0;0
StringNumberConverter;0;5;59;29;6;2;0;3;23;1;9;1;6;0;0;0;2;0;0;0
StringTimeSpanConverter;0;2;16;60;3;2;0;3;6;1;11;2;2;0;0;0;0;0;0;0
StringUriConverter;0;3;17;51;5;2;0;3;7;3;10;2;2;0;0;0;0;0;0;0
NumberToBytesConverter;0;27;178;9;36;2;0;2;95;45;0;1;1;0;0;0;0;0;0;0
NumberToStringConverter;0;1;13;43;0;3;0;2;6;0;7;1;1;0;0;0;0;0;0;0
StringToBoolConverter;0;1;13;43;0;2;0;3;5;0;18;3;3;0;0;0;0;0;0;0
StringToBytesConverter;0;3;14;44;0;2;0;4;5;0;17;3;3;0;0;0;0;0;0;0
StringToCharConverter;0;1;14;41;0;3;0;3;7;0;6;1;1;0;0;0;0;0;0;0
StringToDateTimeConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
StringToDateTimeOffsetConverter;0;1;13;43;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
StringToEnumConverter;0;1;13;43;0;3;0;2;5;0;7;1;1;0;0;0;0;0;0;0
StringToGuidConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
StringToNumberConverter;0;1;13;43;0;3;0;2;6;0;7;1;1;0;0;0;0;0;0;0
StringToTimeSpanConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
StringToUriConverter;0;1;12;45;0;3;0;3;5;0;7;1;1;0;0;0;0;0;0;0
TimeSpanToStringConverter;0;1;12;45;0;3;0;3;6;0;7;1;1;0;0;0;0;0;0;0
TimeSpanToTicksConverter;0;1;9;52;0;2;0;3;4;0;25;3;3;0;0;0;0;0;0;0
UriToStringConverter;0;1;12;45;0;3;0;3;5;0;7;1;1;0;0;0;0;0;0;0
ValueConverter;0;7;76;43;8;0;1;21;37;1;1;1;1;0;0;0;0;0;0;0
ValueConverterSelector;0;98;447;3;104;0;0;26;110;0;16;29;90;0;0;0;7;0;0;0
ValueConverter;1;3;40;45;4;1;0;5;15;1;11;3;5;0;0;0;1;0;0;0
UpdateAdapter;0;2;35;60;7;0;0;3;13;0;0;0;0;0;0;0;0;0;0;0
UpdateAdapterFactory;0;2;16;42;2;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0
UpdateEntryExtensions;0;1;11;59;2;0;0;1;10;1;15;2;2;0;0;0;0;0;0;0
GuidValueGenerator;0;1;5;64;1;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0
HiLoValueGenerator;0;1;16;58;4;2;0;4;11;4;0;0;0;0;0;0;0;0;0;0
HiLoValueGeneratorState;1;6;86;28;8;0;0;5;31;4;0;0;0;0;0;0;0;0;0;0
BinaryValueGenerator;0;1;9;66;1;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0
DiscriminatorValueGenerator;0;1;12;66;1;1;0;4;4;0;7;1;1;0;0;0;0;0;0;0
StringValueGenerator;0;1;9;66;1;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0
TemporaryByteValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryCharValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryDateTimeOffsetValueGenerator;0;1;7;63;1;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
TemporaryDateTimeValueGenerator;0;1;6;66;1;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
TemporaryDecimalValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryDoubleValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryFloatValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryIntValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryLongValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryNumberValueGenerator;0;1;4;60;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TemporaryNumberValueGeneratorFactory;0;13;58;9;13;1;0;5;19;0;0;0;0;0;0;0;0;0;0;0
TemporarySByteValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryShortValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryUIntValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryULongValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TemporaryUShortValueGenerator;0;1;5;54;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
SequentialGuidValueGenerator;0;2;23;28;2;2;0;1;7;0;0;0;0;0;0;0;0;0;0;0
TemporaryGuidValueGenerator;0;1;4;55;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ValueGenerator;0;1;15;68;4;0;2;19;8;6;0;0;0;0;0;0;0;0;0;0
ValueGeneratorCache;1;4;35;30;1;0;0;5;20;3;2;1;1;0;0;0;0;0;0;0
ValueGeneratorCacheDependencies;0;1;6;70;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ValueGeneratorFactory;0;1;4;55;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
ValueGeneratorSelector;1;10;59;32;12;0;0;8;35;3;1;1;1;0;0;0;0;0;0;0
ValueGeneratorSelectorDependencies;0;1;11;66;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
ValueGenerator;0;1;14;58;4;1;0;3;9;6;0;0;0;0;0;0;0;0;0;0
Check;1;9;67;2;13;0;0;169;29;6;1;1;1;0;0;0;0;0;0;0
DictionaryExtensions;1;3;20;37;4;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0
MemberInfoExtensions;1;23;81;0;30;0;0;0;43;28;6;5;6;0;0;0;1;0;0;0
PropertyInfoExtensions;1;11;33;0;15;0;0;1;15;10;5;2;2;0;0;0;0;0;0;0
SharedTypeExtensions;1;63;261;2;88;0;0;0;92;276;3;8;10;0;0;0;0;0;0;0
StringBuilderExtensions;1;7;69;0;11;0;0;0;15;0;2;2;2;0;0;0;0;0;0;0
DbFunctionAttribute;0;1;32;34;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
LazyLoaderExtensions;0;2;13;50;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
OwnedAttribute;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AbstractionsStrings;0;2;22;21;4;0;0;4;13;3;0;0;0;0;0;0;0;0;0;0
HostFactoryResolver;0;13;87;3;20;0;0;1;41;28;17;4;18;0;0;0;9;0;0;0
DbContextActivator;0;1;16;38;1;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0
DesignTimeServiceCollectionExtensions;1;2;65;16;3;0;0;25;63;1;13;10;10;0;0;0;0;0;0;0
AppServiceProviderFactory;1;6;59;18;8;0;0;4;25;0;0;0;0;0;0;0;0;0;0;0
ContextInfo;0;1;7;77;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
CSharpHelper;1;93;699;21;134;0;0;6;288;153;4;28;31;0;0;0;1;0;0;0
DatabaseOperations;1;9;111;11;13;0;0;6;55;8;0;0;0;0;0;0;0;0;0;0
DbContextOperations;1;21;216;19;32;0;0;8;149;41;12;20;32;0;0;0;13;0;0;0
DesignTimeConnectionStringResolver;0;2;10;54;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
DesignTimeServicesBuilder;1;10;127;12;16;0;0;5;77;0;1;2;2;0;0;0;0;0;0;0
LanguageBasedSelector;0;4;25;41;4;0;0;2;11;0;7;2;2;0;0;0;0;0;0;0
MigrationInfo;0;1;5;70;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
MigrationsOperations;1;9;155;20;16;0;0;9;78;4;0;0;0;0;0;0;0;0;0;0
NamespaceComparer;0;9;13;7;9;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
NullPluralizer;0;1;11;52;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
OperationLogger;0;10;63;28;13;0;0;1;17;6;0;0;0;0;0;0;0;0;0;0
OperationLoggerProvider;0;1;13;58;2;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
OperationReporter;0;5;16;65;8;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
OperationException;0;1;19;47;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
OperationExecutor;1;8;369;30;13;0;0;13;164;55;9;19;38;0;2;0;28;0;0;0
ScaffoldingAnnotationNames;1;1;9;80;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
ScaffoldingEntityTypeAnnotations;0;1;10;54;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
ScaffoldingModelExtensions;0;3;23;51;6;0;0;2;12;2;0;0;0;0;0;0;0;0;0;0
ScaffoldingPropertyExtensions;0;1;9;57;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
CSharpMigrationOperationGenerator;1;136;1595;10;171;0;0;5;1109;6;0;3;3;0;0;0;3;0;0;0
CSharpMigrationOperationGeneratorDependencies;1;1;12;70;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
CSharpMigrationsGenerator;1;6;217;16;9;1;0;6;170;6;1;3;3;0;0;0;0;0;0;0
CSharpMigrationsGeneratorDependencies;0;1;30;57;3;0;0;5;7;0;0;0;0;0;0;0;0;0;0;0
CSharpSnapshotGenerator;1;95;886;16;124;0;0;5;587;406;3;24;30;0;0;0;3;0;0;0
CSharpSnapshotGeneratorDependencies;1;1;14;66;1;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
MigrationFiles;0;1;6;66;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
MigrationsCodeGenerator;1;26;172;22;36;0;1;4;69;36;14;11;28;0;0;0;4;0;0;0
MigrationsCodeGeneratorDependencies;0;1;6;70;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
MigrationsScaffolder;1;37;325;17;46;0;0;8;160;22;0;3;3;0;1;0;1;0;0;0
MigrationsScaffolderDependencies;0;1;194;37;11;0;0;6;45;0;0;0;0;0;0;0;0;0;0;0
ScaffoldedMigration;0;1;41;53;0;0;0;4;17;0;0;0;0;0;0;0;0;0;0;0
MigrationsCodeGeneratorSelector;0;1;10;64;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
SnapshotModelProcessor;0;19;95;11;22;0;0;3;46;3;2;2;2;0;0;0;0;0;0;0
DesignStrings;1;2;290;45;61;0;0;16;282;1770;0;0;0;0;0;0;0;0;0;0
CandidateNamingService;0;20;103;18;27;0;0;2;44;15;1;2;2;0;0;0;0;0;0;0
CSharpDbContextGenerator;1;107;722;4;126;0;0;5;400;16;0;3;3;0;0;0;0;0;0;0
CSharpEntityTypeGenerator;1;43;272;15;55;0;0;3;178;19;2;8;8;0;0;0;0;0;0;0
CSharpModelGenerator;1;3;47;40;3;1;0;8;19;0;0;0;0;0;0;0;0;0;0;0
CSharpNamer;0;2;30;37;2;0;0;3;13;0;0;0;0;0;0;0;0;0;0;0
CSharpUniqueNamer;0;5;43;29;3;1;0;2;10;0;0;0;0;0;0;0;0;0;0;0
CSharpUtilities;1;29;228;11;36;0;0;2;35;21;0;0;0;0;0;0;0;0;0;0
ModelCodeGeneratorSelector;0;1;7;46;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
RelationalScaffoldingModelFactory;1;88;640;17;110;0;0;7;363;199;4;29;29;0;10;0;3;0;0;0
ReverseEngineerScaffolder;1;16;130;15;18;0;0;9;67;3;0;1;1;0;0;0;0;0;0;0
ScaffoldingTypeMapper;1;14;106;15;14;0;0;4;20;0;0;0;0;0;0;0;0;0;0;0
TypeScaffoldingInfo;0;1;22;62;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
DatabaseColumnExtensions;0;7;26;40;9;0;0;2;10;3;7;2;2;0;0;0;0;0;0;0
DatabaseForeignKeyExtensions;0;2;5;54;2;0;0;1;4;0;16;1;1;0;0;0;0;0;0;0
DatabaseTableExtensions;0;2;5;54;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
ModelCodeGenerationOptions;0;1;12;75;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
ModelCodeGenerator;1;1;10;62;1;0;1;6;4;0;0;0;0;0;0;0;0;0;0;0
ModelCodeGeneratorDependencies;0;1;6;70;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ModelReverseEngineerOptions;0;1;4;50;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
SavedModelFiles;0;1;12;52;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
ScaffoldedFile;0;1;5;61;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
ScaffoldedModel;0;1;5;61;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
InMemoryEventId;0;1;14;65;2;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
InMemoryLoggerExtensions;0;5;52;18;7;0;0;2;17;1;1;1;1;0;0;0;0;0;0;0
InMemoryLoggingDefinitions;0;1;5;70;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
InMemoryDatabaseFacadeExtensions;0;1;7;65;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
InMemoryDbContextOptionsExtensions;1;3;53;55;7;0;0;8;25;1;0;0;0;0;0;0;0;0;0;0
InMemoryServiceCollectionExtensions;1;1;31;49;1;0;0;19;27;0;20;3;8;0;0;0;0;0;0;0
InMemoryDbContextOptionsBuilder;0;1;17;55;3;0;0;3;9;3;0;0;0;0;0;0;0;0;0;0
InMemoryOptionsExtension;1;4;64;48;5;0;0;9;23;15;0;0;0;0;0;0;0;0;0;0
InMemorySingletonOptions;0;4;24;42;5;0;0;4;8;1;0;0;0;0;0;0;0;0;0;0
InMemoryConventionSetBuilder;0;1;24;38;1;0;0;2;14;0;11;1;3;0;0;0;0;0;0;0
InMemoryStrings;1;2;24;27;4;0;0;4;18;3;0;0;0;0;0;0;0;0;0;0
InMemoryResources;0;3;43;12;4;0;0;6;12;0;37;4;26;0;10;0;0;0;0;0
InMemoryMaterializerFactory;0;3;62;16;3;0;0;3;30;0;1;1;1;0;0;0;0;0;0;0
InMemoryQueryContext;0;1;8;60;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
InMemoryQueryContextFactory;1;1;14;46;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
EntityProjectionExpression;0;1;10;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
InMemoryEntityQueryableTranslatorFactory;0;1;12;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
InMemoryEntityQueryableTranslator;0;1;22;0;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
InMemoryLinqOperatorProvider;0;1;44;4;3;0;0;3;74;3;8;4;4;0;0;0;0;0;0;0
InMemoryProjectionBindingExpressionVisitor;1;19;103;4;24;0;0;3;49;0;0;0;0;0;0;0;0;0;0;0
InMemoryQueryableMethodTranslatingExpressionVisitor;0;14;307;0;54;0;0;4;145;780;0;0;0;0;0;0;0;0;0;0
InMemoryQueryableMethodTranslatingExpressionVisitorFactory;1;1;7;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
InMemoryQueryExpression;1;20;274;1;26;0;0;9;125;39;2;4;7;0;0;0;0;0;0;0
InMemoryShapedQueryCompilingExpressionVisitor;0;19;254;0;6;0;0;6;73;44;0;2;2;0;0;0;0;0;0;0
InMemoryShapedQueryCompilingExpressionVisitorFactory;0;1;17;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
InMemoryShapedQueryOptimizer;0;1;8;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
InMemoryShapedQueryOptimizerFactory;0;1;7;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
InMemoryTableExpression;0;1;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
InMemoryExpressionTranslatingExpressionVisitor;0;9;77;2;14;0;0;5;28;3;0;0;0;0;0;0;0;0;0;0
InMemoryDatabaseRoot;0;1;5;70;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
InMemoryDatabase;1;1;31;49;3;0;0;3;21;0;0;0;0;0;0;0;0;0;0;0
InMemoryDatabaseCreator;1;1;21;69;6;0;0;3;16;15;0;0;0;0;0;0;0;0;0;0
InMemoryStore;1;19;139;24;25;0;0;2;41;0;0;1;1;0;0;0;0;0;0;0
InMemoryStoreCache;1;3;26;31;1;0;0;4;7;0;7;2;2;0;2;0;0;0;0;0
InMemoryStoreCacheExtensions;0;1;5;54;1;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
InMemoryTable;1;18;152;22;30;0;0;3;79;44;1;2;2;0;0;0;0;0;0;0
InMemoryTableFactory;0;1;24;36;3;0;0;6;18;1;14;1;4;0;0;0;0;0;0;0
InMemoryTableSnapshot;0;1;12;60;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
InMemoryTransaction;0;1;17;67;5;0;0;1;6;10;0;0;0;0;0;0;0;0;0;0
InMemoryTransactionManager;0;1;33;62;6;0;0;4;16;0;0;0;0;0;0;0;0;0;0;0
InMemoryTypeMapping;1;1;24;33;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
InMemoryTypeMappingSource;1;6;32;27;6;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0
InMemoryIntegerValueGenerator;1;2;20;54;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
InMemoryValueGeneratorSelector;1;12;61;22;13;0;0;3;27;1;0;0;0;0;0;0;0;0;0;0
ProxiesStrings;0;2;32;31;6;0;0;6;24;10;0;0;0;0;0;0;0;0;0;0
ProxiesExtensions;0;3;57;48;8;0;0;5;36;1;0;0;0;0;0;0;0;0;0;0
ProxiesServiceCollectionExtensions;0;1;13;55;1;0;0;4;7;0;7;1;1;0;0;0;0;0;0;0
LazyLoadingInterceptor;0;6;42;22;6;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
ProxiesConventionSetPlugin;0;1;30;28;1;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
ProxiesOptionsExtension;0;9;62;43;9;0;0;9;20;3;1;1;1;0;0;0;0;0;0;0
ProxyBindingRewriter;1;13;88;11;13;0;0;4;41;0;3;3;3;0;0;0;0;0;0;0
ProxyFactory;0;2;32;36;4;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0
AnnotationCodeGenerator;0;1;81;55;12;0;0;4;63;1;0;0;0;0;0;0;0;0;0;0
AnnotationCodeGeneratorDependencies;0;1;6;70;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
MethodCallCodeFragment;1;2;30;53;3;0;0;8;16;0;0;0;0;0;0;0;0;0;0;0
NestedClosureCodeFragment;0;1;12;52;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
BatchEventData;0;1;15;46;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0
CommandEndEventData;0;1;28;37;0;1;2;5;1;0;0;0;0;0;0;0;0;0;0;0
CommandErrorEventData;0;1;30;37;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0
CommandEventData;0;1;31;52;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0
CommandExecutedEventData;0;1;30;37;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0
ConnectionEndEventData;0;1;15;48;0;1;1;7;1;0;0;0;0;0;0;0;0;0;0;0
ConnectionErrorEventData;0;1;16;48;0;2;0;6;1;0;0;0;0;0;0;0;0;0;0;0
ConnectionEventData;0;1;22;50;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0
